Line	Spkr	StTime	Content	EnTime
421	ATL_se0_ag1_f_02	418.9871	(pause 0.65)	419.6368
422	ATL_se0_ag1_f_02	419.6368	which is natural, but	420.8329
423	ATL_se0_ag1_f_02	420.8329	(pause 1.01)	421.8435
424	ATL_se0_ag1_f_02	421.8435	for the most part I love all my family. I love anybody who loves me.	424.9717
425	ATL_int_01	426.8226	G,	427.1732
426	ATL_int_01	427.1732	(pause 0.23)	427.4066
427	ATL_int_01	427.4066	G ish.	428.2772
428	ATL_int_01	428.2772	(pause 0.09)	428.3717
429	ATL_int_01	428.3717	Okay.	428.9056
430	ATL_int_01	428.9056	(pause 1.09)	429.9972
431	ATL_int_01	429.9972	School days.	431.5388
432	ATL_se0_ag1_f_02	431.7296	Hoo.	432.2400
433	ATL_int_01	433.8228	Where did you go to school?	435.4727
434	ATL_se0_ag1_f_02	436.9768	Which one?	437.5901
435	ATL_se0_ag1_f_02	437.5901	(pause 0.06)	437.6505
436	ATL_se0_ag1_f_02	437.6505	I went to f-	438.2348
437	ATL_int_01	438.7659	Let's start with [middle school.]	440.1477
438	ATL_se0_ag1_f_02	439.5393	[one],	440.0342
439	ATL_se0_ag1_f_02	440.4622	two.	440.8695
440	ATL_se0_ag1_f_02	440.8695	(pause 0.35)	441.2149
441	ATL_se0_ag1_f_02	441.2149	I went to two different middle schools	442.7087
442	ATL_int_01	443.3635	Which- [in- uh],	444.1369
443	ATL_se0_ag1_f_02	443.7863	[which were] also culture shocks. <laugh>	445.6630
444	ATL_int_01	445.7455	w- in Georgia?	446.5704
445	ATL_int_01	446.5704	(pause 1.29)	447.8632
446	ATL_int_01	447.8632	In, [uh],	448.1832
447	ATL_se0_ag1_f_02	448.1238	[I] went to	448.8479
448	ATL_se0_ag1_f_02	449.5291	couple schools here, but	450.5460
449	ATL_se0_ag1_f_02	450.5460	(pause 0.79)	451.3348
450	ATL_se0_ag1_f_02	451.3348	I grew up,	451.7712
451	ATL_se0_ag1_f_02	451.7712	(pause 0.46)	452.2309
452	ATL_se0_ag1_f_02	452.2309	like I said, in Jersey, so I went to school in Jersey.	454.8717
453	ATL_se0_ag1_f_02	454.8717	(pause 0.37)	455.2430
454	ATL_se0_ag1_f_02	455.2430	[Um],	455.7431
455	ATL_int_01	455.5781	[School] in [Jersey.]	456.4738
456	ATL_se0_ag1_f_02	456.3765	[I] went to a middle school- I went to two different middle schools.	458.9538
457	ATL_se0_ag1_f_02	459.2941	I went to a charter school, and then I went to a public middle school.	462.3965
458	ATL_int_01	463.0152	Okay, well,	463.8556
459	ATL_int_01	463.8556	(pause 0.53)	464.3866
460	ATL_int_01	464.3866	just in a capsule between those two,	466.8614
461	ATL_int_01	466.8614	(pause 0.60)	467.4633
462	ATL_int_01	467.4633	how different was the charter school [from the public school] in Jersey?	470.7475
463	ATL_se0_ag1_f_02	469.3709	[<exhale>]	469.9639
464	ATL_se0_ag1_f_02	470.9589	Needless to say I got kicked out of the charter school,	472.9749
465	ATL_int_01	473.4131	Okay.	473.7877
466	ATL_se0_ag1_f_02	473.7960	and I had to go to the public school. But it was-	476.1598
467	ATL_se0_ag1_f_02	476.1598	(pause 0.37)	476.5310
468	ATL_se0_ag1_f_02	476.5310	it was very different, and	477.6364
469	ATL_se0_ag1_f_02	477.6364	(pause 0.19)	477.8283
470	ATL_se0_ag1_f_02	477.8283	it was being ran by a white guy,	479.2945
471	ATL_se0_ag1_f_02	479.2945	(pause 0.90)	480.1954
472	ATL_se0_ag1_f_02	480.1954	and	480.9775
473	ATL_se0_ag1_f_02	480.9775	(pause 0.82)	481.7937
474	ATL_se0_ag1_f_02	481.7937	that's where the difference came in.	483.4333
475	ATL_int_01	483.6601	[Mm-hm.]	484.0004
476	ATL_se0_ag1_f_02	483.8870	[It was-]	484.4077
477	ATL_se0_ag1_f_02	484.8975	it's hard to teach-	485.7895
478	ATL_se0_ag1_f_02	485.7895	(pause 0.84)	486.6285
479	ATL_se0_ag1_f_02	486.6285	it's hard to teach something to someone when y-	488.6496
480	ATL_se0_ag1_f_02	488.6496	(pause 0.92)	489.5673
481	ATL_se0_ag1_f_02	489.5673	you don't know anything about them.	490.6552
482	ATL_se0_ag1_f_02	490.6552	(pause 0.93)	491.5870
483	ATL_se0_ag1_f_02	491.5870	You can't teach me. You don't know me.	492.9224
484	ATL_int_01	493.0719	Mm-hm.	493.4328
485	ATL_se0_ag1_f_02	493.5823	How can you teach me?	494.4073
486	ATL_se0_ag1_f_02	494.4073	(pause 0.22)	494.6238
487	ATL_se0_ag1_f_02	494.6238	You can't teach me what you know because we don't know. We don't come from the same place.	498.3655
488	ATL_se0_ag1_f_02	498.3655	(pause 0.94)	499.3039
489	ATL_se0_ag1_f_02	499.3039	You're a Jewish white man.	500.5361
490	ATL_int_01	500.9435	[Mm-hm.]	501.3448
491	ATL_se0_ag1_f_02	501.0466	[I'm a young] Black little girl.	502.3922
492	ATL_int_01	502.6346	Mm-hm.	502.9800
493	ATL_se0_ag1_f_02	503.3100	We don't have the same	504.5460
494	ATL_se0_ag1_f_02	504.5460	(pause 1.03)	505.5772
495	ATL_se0_ag1_f_02	505.5772	situation happening here,	506.8043
496	ATL_se0_ag1_f_02	506.8043	(pause 0.41)	507.2167
497	ATL_se0_ag1_f_02	507.2167	so it's hard for me to feel like I can look to you for guidance or edu-	511.5240
498	ATL_se0_ag1_f_02	511.5240	(pause 0.15)	511.6711
499	ATL_se0_ag1_f_02	511.6711	or	512.0824
500	ATL_se0_ag1_f_02	512.0824	(pause 0.52)	512.5980
501	ATL_se0_ag1_f_02	512.5980	education or anything else like that when	514.5108
502	ATL_se0_ag1_f_02	514.5108	(pause 0.54)	515.0522
503	ATL_se0_ag1_f_02	515.0522	y- I know for a fact you don't understand me. You don't know what it's like for me when I walk out of these doors,	518.9177
504	ATL_se0_ag1_f_02	518.9177	(pause 0.82)	519.7375
505	ATL_se0_ag1_f_02	519.7375	just like I don't know what it's like for you when you walk out of these doors.	522.1696
506	ATL_se0_ag1_f_02	522.1696	(pause 0.74)	522.9139
507	ATL_se0_ag1_f_02	522.9139	So	523.2530
508	ATL_se0_ag1_f_02	523.2530	(pause 0.17)	523.4223
509	ATL_se0_ag1_f_02	523.4223	that- that was a-	524.2210
510	ATL_se0_ag1_f_02	524.2210	(pause 0.07)	524.2955
511	ATL_se0_ag1_f_02	524.2955	that	524.4862
512	ATL_se0_ag1_f_02	524.4862	(pause 0.12)	524.6112
513	ATL_se0_ag1_f_02	524.6112	played a big part in one of the reasons why I got kicked out.	526.9973
514	ATL_se0_ag1_f_02	526.9973	(pause 1.11)	528.1096
515	ATL_se0_ag1_f_02	528.1096	[So]	528.5220
516	ATL_int_01	528.1456	[Mm-hm.]	528.6612
517	ATL_se0_ag1_f_02	528.8211	once I got kicked out and I went to a	530.3987
518	ATL_se0_ag1_f_02	530.3987	(pause 0.63)	531.0278
519	ATL_se0_ag1_f_02	531.0278	predominantly	532.1053
520	ATL_se0_ag1_f_02	532.1053	(pause 0.85)	532.9560
521	ATL_se0_ag1_f_02	532.9560	colored school,	533.8480
522	ATL_int_01	534.0116	Mm-hm.	534.3364
523	ATL_se0_ag1_f_02	535.3315	it was different.	536.0017
524	ATL_int_01	536.9453	Felt like	537.4299
525	ATL_int_01	537.4299	(pause 0.46)	537.8888
526	ATL_int_01	537.8888	the fact that they could relate more	539.6779
527	ATL_se0_ag1_f_02	539.8002	They [understood.]	540.7159
528	ATL_int_01	540.0477	[/that could/ teach.]	540.9249
529	ATL_se0_ag1_f_02	540.8993	[And] it was funny because my teacher was a white man,	543.0329
530	ATL_se0_ag1_f_02	543.1824	but	543.4144
531	ATL_se0_ag1_f_02	543.4144	(pause 0.29)	543.7083
532	ATL_se0_ag1_f_02	543.7083	he	544.0177
533	ATL_se0_ag1_f_02	544.0177	(pause 0.10)	544.1156
534	ATL_se0_ag1_f_02	544.1156	spent	544.4938
535	ATL_se0_ag1_f_02	544.4938	(pause 0.15)	544.6419
536	ATL_se0_ag1_f_02	544.6419	all his life around	545.7088
537	ATL_se0_ag1_f_02	545.7088	(pause 0.19)	545.8996
538	ATL_se0_ag1_f_02	545.8996	African American people. His wife was African American.	548.7648
539	ATL_int_01	548.9859	Mm-hm.	549.1904
540	ATL_se0_ag1_f_02	549.2082	So	549.6774
541	ATL_se0_ag1_f_02	549.6774	(pause 0.77)	550.4456
542	ATL_se0_ag1_f_02	550.4456	his m-	550.7780
543	ATL_se0_ag1_f_02	550.7780	(pause 0.13)	550.9066
544	ATL_se0_ag1_f_02	550.9066	father	551.4791
545	ATL_se0_ag1_f_02	551.4791	(pause 0.09)	551.5727
546	ATL_se0_ag1_f_02	551.5727	was African American, so it wasn't like he was too far off base.	555.4299
547	ATL_int_01	556.1723	Hold on, who are we talking about again?	557.6314
548	ATL_se0_ag1_f_02	557.6785	My teacher.	558.2694
549	ATL_int_01	558.8572	The white [teacher.]	559.8997
550	ATL_se0_ag1_f_02	559.7649	[The] white [teacher.]	560.5170
551	ATL_int_01	560.4057	[So] how can	561.5227
552	ATL_int_01	561.8475	he have	562.3734
553	ATL_int_01	562.3734	(pause 0.28)	562.6518
554	ATL_int_01	562.6518	a Black father if he's a white teacher?	564.8829
555	ATL_int_01	564.8829	(pause 0.21)	565.0943
556	ATL_int_01	565.0943	Like are we talking about biological?	567.2031
557	ATL_se0_ag1_f_02	567.5072	Yeah.	567.8372
558	ATL_se0_ag1_f_02	567.8372	(pause 0.27)	568.1053
559	ATL_se0_ag1_f_02	568.1053	His biological father was white,	569.6521
560	ATL_se0_ag1_f_02	569.6521	(pause 0.27)	569.9253
561	ATL_se0_ag1_f_02	569.9253	but his mother-	570.7025
562	ATL_se0_ag1_f_02	570.7025	(pause 0.36)	571.0634
563	ATL_se0_ag1_f_02	571.0634	I mean his biological father was Black,	572.4958
564	ATL_se0_ag1_f_02	572.4958	(pause 0.09)	572.5810
565	ATL_se0_ag1_f_02	572.5810	but his mother was white.	573.5279
566	ATL_int_01	573.7650	But [he had i-]	574.3992
567	ATL_se0_ag1_f_02	574.0074	[But he looked]	574.6906
568	ATL_int_01	574.7879	he looked	575.2481
569	ATL_int_01	575.2481	(pause 0.18)	575.4296
570	ATL_int_01	575.4296	[extra white.]	576.4189
571	ATL_se0_ag1_f_02	575.5231	[white]	576.0694
572	ATL_se0_ag1_f_02	576.5994	He didn't look extra white, but he looked white. When you looked at him,	578.6565
573	ATL_se0_ag1_f_02	578.6565	(pause 0.32)	578.9762
574	ATL_se0_ag1_f_02	578.9762	you th- automatically thought white. You did not think, oh he's Black.	581.3235
575	ATL_se0_ag1_f_02	581.3235	(pause 0.09)	581.4096
576	ATL_se0_ag1_f_02	581.4096	Now once you got close up on him, you probably be like,	583.3666
577	ATL_se0_ag1_f_02	583.3666	(pause 0.06)	583.4279
578	ATL_se0_ag1_f_02	583.4279	oh okay, he got curly hair.	585.1618
579	ATL_int_01	585.4721	[/??/]	585.8898
580	ATL_se0_ag1_f_02	585.5288	[His nose] not like white people.	587.1412
581	ATL_int_01	587.3526	[Yeah.]	587.6995
582	ATL_se0_ag1_f_02	587.6270	[He] ain't got green or blue eyes. His eyes is brown,	590.1780
583	ATL_se0_ag1_f_02	590.5286	you know what I'm saying. He had a little soul in his voice.	592.9711
584	ATL_se0_ag1_f_02	592.9711	(pause 0.78)	593.7496
585	ATL_se0_ag1_f_02	593.7496	Yeah, you could tell he grew up around Black people, or somebody in his family somewhere is Black. But	597.7866
586	ATL_se0_ag1_f_02	597.7866	(pause 0.60)	598.3885
587	ATL_se0_ag1_f_02	598.3885	when you look at him, he looks like a white man.	600.4869
588	ATL_int_01	600.7705	Oh wow. Okay.	601.7580
589	ATL_int_01	601.7580	(pause 0.08)	601.8429
590	ATL_int_01	601.8429	You ever heard of a rapper named Logic?	603.7969
591	ATL_se0_ag1_f_02	604.0946	Yes, and I love him.	605.0484
592	ATL_int_01	605.4248	I rock- [I r-]	606.2291
593	ATL_se0_ag1_f_02	605.8115	[I just watched] his performance on the VMAs.	607.6830
594	ATL_int_01	607.8480	I heard it was good.	609.2600
595	ATL_int_01	609.2600	(pause 0.25)	609.5121
596	ATL_int_01	609.5121	I didn't really check for him yet, but he definitely give me that,	612.4257
597	ATL_int_01	612.4257	(pause 0.50)	612.9296
598	ATL_int_01	612.9296	ah damn, I could've sworn bruh was white,	614.9765
599	ATL_int_01	614.9765	(pause 0.28)	615.2600
600	ATL_int_01	615.2600	but he's really Black,	616.0824
601	ATL_int_01	616.0824	(pause 0.07)	616.1531
602	ATL_int_01	616.1531	but [I-]	616.5029
603	ATL_se0_ag1_f_02	616.3273	[No], he's not.	617.0671
604	ATL_se0_ag1_f_02	617.1558	He's not white. He's Black and Jewish.	618.7299
605	ATL_int_01	619.6256	Black and Jewish.	620.3732
606	ATL_int_01	620.3732	(pause 1.86)	622.2293
607	ATL_int_01	622.2293	Very very interesting. I know we can	624.0545
608	ATL_int_01	624.0545	(pause 0.20)	624.2556
609	ATL_int_01	624.2556	dive more	625.1321
610	ATL_int_01	625.1321	(pause 0.66)	625.7958
611	ATL_int_01	625.7958	deeply into that very very soon.	628.0282
612	ATL_int_01	628.0282	(pause 0.25)	628.2757
613	ATL_int_01	628.2757	So	628.7965
614	ATL_int_01	628.7965	(pause 1.14)	629.9359
615	ATL_int_01	629.9359	how, um,	630.9155
616	ATL_int_01	630.9155	(pause 1.05)	631.9659
617	ATL_int_01	631.9659	far was the schools from your crib?	634.0025
618	ATL_se0_ag1_f_02	635.2966	Um, the charter school	636.7578
619	ATL_se0_ag1_f_02	636.7578	(pause 0.08)	636.8346
620	ATL_se0_ag1_f_02	636.8346	was	637.5844
621	ATL_se0_ag1_f_02	637.5844	(pause 0.70)	638.2804
622	ATL_se0_ag1_f_02	638.2804	I wanna say about	639.3064
623	ATL_se0_ag1_f_02	639.3064	(pause 1.68)	640.9872
624	ATL_se0_ag1_f_02	640.9872	thirty,	642.2480
625	ATL_se0_ag1_f_02	642.2480	(pause 0.07)	642.3200
626	ATL_se0_ag1_f_02	642.3200	thirty-five minutes	643.2286
627	ATL_se0_ag1_f_02	643.2286	(pause 0.49)	643.7236
628	ATL_se0_ag1_f_02	643.7236	a drive.	644.3784
629	ATL_se0_ag1_f_02	644.3784	(pause 0.92)	645.2961
630	ATL_se0_ag1_f_02	645.2961	But the public school	646.7254
631	ATL_se0_ag1_f_02	646.7254	(pause 0.17)	646.8922
632	ATL_se0_ag1_f_02	646.8922	was	647.4306
633	ATL_se0_ag1_f_02	647.4306	(pause 0.52)	647.9462
634	ATL_se0_ag1_f_02	647.9462	a walk literally. It was around- literally around the corner. Like I could walk up one block and hit a corner and hit another corner, and I was at school.	653.9565
635	ATL_int_01	654.6216	Okay, did you usually walk? Or-	656.3159
636	ATL_se0_ag1_f_02	656.3342	Yeah.	656.5655
637	ATL_se0_ag1_f_02	656.5655	(pause 0.38)	656.9427
638	ATL_se0_ag1_f_02	656.9427	I [walked]	657.3095
639	ATL_int_01	657.0331	[Okay.]	657.3226
640	ATL_se0_ag1_f_02	657.3697	every day.	657.7357
641	ATL_int_01	658.6624	Did you have a	659.6921
642	ATL_int_01	659.6921	(pause 0.10)	659.7905
643	ATL_int_01	659.7905	little crew with you when you walked?	661.1874
644	ATL_se0_ag1_f_02	661.2596	Absolutely. No, I d- I didn't need a crew when I walked. What I- did I have a crew at school? Yeah, but	665.5492
645	ATL_se0_ag1_f_02	665.5492	(pause 0.51)	666.0596
646	ATL_se0_ag1_f_02	666.0596	I didn't need a crew.	666.7491
647	ATL_int_01	667.0533	Just for walking you didn't need that. You [was good-]	668.9558
648	ATL_se0_ag1_f_02	668.6001	[No],	669.1649
649	ATL_se0_ag1_f_02	669.2381	I [was cool.]	669.9148
650	ATL_int_01	669.5178	[good money.]	670.0282
651	ATL_int_01	670.9769	Okay.	671.5337
652	ATL_int_01	671.5337	(pause 0.21)	671.7451
653	ATL_int_01	671.7451	Um,	672.2917
654	ATL_int_01	672.2917	(pause 0.94)	673.2286
655	ATL_int_01	673.2286	<ts>	673.3549
656	ATL_int_01	673.3549	(pause 1.74)	675.0950
657	ATL_int_01	675.0950	let's see	675.7240
658	ATL_int_01	675.7240	(pause 0.62)	676.3427
659	ATL_int_01	676.3427	since you said something about your crew,	678.2917
660	ATL_int_01	678.2917	(pause 0.95)	679.2389
661	ATL_int_01	679.2389	um,	679.8370
662	ATL_int_01	679.8370	(pause 1.40)	681.2342
663	ATL_int_01	681.2342	what did y'all do together?	682.4716
664	ATL_se0_ag1_f_02	683.5389	Get into a whole lot of trouble.	684.7247
665	ATL_int_01	685.5586	Oh yeah?	685.9762
666	ATL_se0_ag1_f_02	686.1670	Yeah.	686.7548
667	ATL_se0_ag1_f_02	686.7548	(pause 0.33)	687.0887
668	ATL_se0_ag1_f_02	687.0887	I was a horrible child.	687.9612
669	ATL_se0_ag1_f_02	687.9612	(pause 0.68)	688.6366
670	ATL_se0_ag1_f_02	688.6366	I tell my mother every day, God bless her and I love her for putting up with me cause I was	691.8473
671	ATL_se0_ag1_f_02	691.8473	(pause 0.48)	692.3268
672	ATL_se0_ag1_f_02	692.3268	the worst.	693.0125
673	ATL_int_01	693.6983	You seem like you know your definitions of word. Why would you use the word	697.0601
674	ATL_int_01	697.0601	(pause 0.06)	697.1246
675	ATL_int_01	697.1246	horrible?	697.7236
676	ATL_se0_ag1_f_02	698.8936	Cause I was that kid that-	700.6882
677	ATL_se0_ag1_f_02	700.6882	(pause 2.04)	702.7247
678	ATL_se0_ag1_f_02	702.7247	you know how you had that kid growing up in school that your parents be like, stay away from them.	706.1210
679	ATL_se0_ag1_f_02	706.1210	(pause 0.92)	707.0388
680	ATL_se0_ag1_f_02	707.0388	I was that kid.	707.6678
681	ATL_int_01	707.7297	<laugh>	709.1475
682	ATL_se0_ag1_f_02	709.4142	And my mom will- if I could call my mother right now, if she wasn't at work, a- she would tell you, no,	712.9769
683	ATL_se0_ag1_f_02	712.9769	(pause 0.41)	713.3894
684	ATL_se0_ag1_f_02	713.3894	I used to have-	714.3535
685	ATL_se0_ag1_f_02	714.3535	(pause 0.34)	714.6887
686	ATL_se0_ag1_f_02	714.6887	I used to hafta get into	715.8229
687	ATL_se0_ag1_f_02	715.8229	(pause 0.12)	715.9466
688	ATL_se0_ag1_f_02	715.9466	verbal	716.5846
689	ATL_se0_ag1_f_02	716.5846	(pause 0.60)	717.1878
690	ATL_se0_ag1_f_02	717.1878	borderline physical altercations with people because they just swore they knew my child and would tell their children to stay away from my child,	722.8836
691	ATL_se0_ag1_f_02	722.8836	(pause 0.38)	723.2600
692	ATL_se0_ag1_f_02	723.2600	and she was nothing like that.	724.9305
693	ATL_se0_ag1_f_02	724.9305	(pause 0.31)	725.2450
694	ATL_se0_ag1_f_02	725.2450	I was a different person at school	726.6109
695	ATL_se0_ag1_f_02	726.6109	(pause 0.20)	726.8089
696	ATL_se0_ag1_f_02	726.8089	and outside in the streets than I was to my mother at home.	729.2394
697	ATL_int_01	729.3786	Mm-hm.	729.9354
698	ATL_int_01	729.9354	(pause 1.90)	731.8328
699	ATL_int_01	731.8328	Sh.	732.3690
700	ATL_int_01	732.3690	(pause 0.28)	732.6499
701	ATL_int_01	732.6499	You think Sparky wanna come in?	734.1734
702	ATL_se0_ag1_f_02	734.2886	No, he barking at whoever's walking past. Shut up.	736.2809
703	ATL_int_01	736.8016	Okay.	737.2502
704	ATL_int_01	737.2502	(pause 1.45)	738.6976
705	ATL_int_01	738.6976	You almost sound like /Gretta/	739.9968
706	ATL_int_01	739.9968	(pause 0.68)	740.6723
707	ATL_int_01	740.6723	yelling out	741.2033
708	ATL_int_01	741.2033	(pause 0.42)	741.6261
709	ATL_int_01	741.6261	like that.	742.0727
710	ATL_se0_ag1_f_02	742.0953	Cause Grandma be trying to watch her stories and get some peace, and he be barking at nobody for no	745.7007
711	ATL_se0_ag1_f_02	745.7007	(pause 0.11)	745.8145
712	ATL_se0_ag1_f_02	745.8145	god damn reason. Shut your ass up, nigga.	747.5178
713	ATL_int_01	747.8736	<laugh> are you talking to me?	749.0285
714	ATL_se0_ag1_f_02	749.8154	[That's exactly] what you [came down the stairs] for, like, who?	751.7700
715	ATL_int_01	749.9279	[That's-]	750.2578
716	ATL_int_01	750.2578	(pause 0.26)	750.5163
717	ATL_int_01	750.5163	[<laugh>]	750.9948
718	ATL_int_01	753.3374	So this particular crew	754.8119
719	ATL_int_01	754.8119	(pause 0.29)	755.1058
720	ATL_int_01	755.1058	of people,	755.7348
721	ATL_int_01	755.7348	(pause 0.12)	755.8534
722	ATL_int_01	755.8534	how did you guys meet?	756.9361
723	ATL_se0_ag1_f_02	758.0948	Um,	758.6336
724	ATL_se0_ag1_f_02	758.6336	(pause 0.18)	758.8094
725	ATL_se0_ag1_f_02	758.8094	they tried to fight me.	759.5075
726	ATL_int_01	760.3685	Wow.	761.3739
727	ATL_int_01	761.3739	(pause 0.20)	761.5698
728	ATL_int_01	761.5698	That's a-	761.9462
729	ATL_int_01	761.9462	(pause 0.13)	762.0751
730	ATL_int_01	762.0751	interesting.	762.7247
731	ATL_se0_ag1_f_02	762.7815	Um,	763.3346
732	ATL_se0_ag1_f_02	763.3346	(pause 0.11)	763.4483
733	ATL_se0_ag1_f_02	763.4483	it was two girls,	764.7496
734	ATL_int_01	764.8063	Mm-hm.	765.0796
735	ATL_se0_ag1_f_02	765.6725	one boy	766.3685
736	ATL_se0_ag1_f_02	766.3685	(pause 0.54)	766.9047
737	ATL_se0_ag1_f_02	766.9047	who is gay,	767.5595
738	ATL_int_01	767.7194	Mm-hm.	768.0442
739	ATL_se0_ag1_f_02	768.1628	and	768.7866
740	ATL_se0_ag1_f_02	768.7866	(pause 0.81)	769.5998
741	ATL_se0_ag1_f_02	769.5998	one Puerto Rican girl.	770.6568
742	ATL_int_01	771.1878	Okay.	771.5745
743	ATL_se0_ag1_f_02	772.0076	And the two girls were twins, /RD-NAME-3/ and /RD-NAME-3/,	774.3535
744	ATL_se0_ag1_f_02	774.3535	(pause 1.01)	775.3678
745	ATL_se0_ag1_f_02	775.3678	and /RD-NAME-3/ tried to fight me.	776.6980
746	ATL_int_01	779.4616	Damn, so were you thinking already in back of your mind, I-	781.9590
747	ATL_int_01	781.9590	(pause 0.06)	782.0212
748	ATL_int_01	782.0212	I-	782.2211
749	ATL_int_01	782.2211	(pause 0.06)	782.2852
750	ATL_int_01	782.2852	if I gotta fight one twin, I probably gotta fight the other one?	784.7346
751	ATL_se0_ag1_f_02	785.9823	No, I told 'em, I'll whoop both of y'all asses.	787.5199
752	ATL_int_01	787.6153	<laugh>	788.7187
753	ATL_se0_ag1_f_02	789.1825	What's up?	789.5075
754	ATL_int_01	789.8787	And who- and who won?	790.9150
755	ATL_se0_ag1_f_02	791.5286	They didn't wanna fight me.	792.4257
756	ATL_int_01	792.5958	They didn't wanna fight you. They wanted to be best friends with you after that.	795.3889
757	ATL_int_01	795.3889	(pause 0.70)	796.0850
758	ATL_int_01	796.0850	Wow, that's cool.	797.4667
759	ATL_int_01	797.4667	(pause 2.20)	799.6669
760	ATL_int_01	799.6669	Do you, um, still talk to any one of 'em	801.3450
761	ATL_int_01	801.3450	(pause 0.06)	801.4091
762	ATL_int_01	801.4091	to this [day? Or-]	802.1198
763	ATL_se0_ag1_f_02	801.9214	[Mm-hm.]	802.4054
764	ATL_se0_ag1_f_02	802.6779	I [just wrote] /RD-NAME-3/ on Facebook two days ago.	804.6938
765	ATL_int_01	802.8678	[Wow.]	803.1228
766	ATL_int_01	806.2185	That was cool.	806.8115
767	ATL_int_01	806.8115	(pause 0.69)	807.5030
768	ATL_int_01	807.5030	That was very very [cool.]	808.7494
769	ATL_se0_ag1_f_02	808.5328	[Real] recognize real,	809.8218
770	ATL_se0_ag1_f_02	810.2549	and people are gonna give respect to those who demand it, not who aks for it.	813.3999
771	ATL_int_01	813.8485	Mm-hm.	814.4930
772	ATL_int_01	814.4930	(pause 2.22)	816.7086
773	ATL_int_01	816.7086	Okay, so what about	817.9305
774	ATL_int_01	817.9305	(pause 0.74)	818.6730
775	ATL_int_01	818.6730	your crew now,	819.6010
776	ATL_int_01	819.6010	(pause 1.40)	821.0027
777	ATL_int_01	821.0027	how did you meet your crew now	822.3277
778	ATL_int_01	822.3277	(pause 0.26)	822.5855
779	ATL_int_01	822.5855	that you hang with?	823.4414
780	ATL_se0_ag1_f_02	823.8487	Um, I met them through a	824.9300
781	ATL_se0_ag1_f_02	824.9300	(pause 0.30)	825.2276
782	ATL_se0_ag1_f_02	825.2276	m-	825.3303
783	ATL_se0_ag1_f_02	825.3303	(pause 0.09)	825.4199
784	ATL_se0_ag1_f_02	825.4199	mutual friend,	826.0957
785	ATL_se0_ag1_f_02	826.0957	(pause 0.07)	826.1614
786	ATL_se0_ag1_f_02	826.1614	/RD-NAME-2/,	826.6057
787	ATL_int_01	826.8686	Okay.	827.2192
788	ATL_se0_ag1_f_02	827.3399	/RD-NAME-4/.	827.9771
789	ATL_se0_ag1_f_02	827.9771	(pause 0.27)	828.2504
790	ATL_se0_ag1_f_02	828.2504	Um,	828.7728
791	ATL_se0_ag1_f_02	828.7728	(pause 1.81)	830.5795
792	ATL_se0_ag1_f_02	830.5795	she just-	831.1053
793	ATL_se0_ag1_f_02	831.1053	(pause 0.89)	831.9973
794	ATL_se0_ag1_f_02	831.9973	it was at a time at-	833.0388
795	ATL_se0_ag1_f_02	833.0388	(pause 0.25)	833.2914
796	ATL_se0_ag1_f_02	833.2914	not too long ago, but it was at a time when we were really just really	836.2959
797	ATL_se0_ag1_f_02	836.2959	(pause 0.31)	836.6104
798	ATL_se0_ag1_f_02	836.6104	F-ed up	837.0421
799	ATL_se0_ag1_f_02	837.0421	(pause 0.08)	837.1207
800	ATL_se0_ag1_f_02	837.1207	in the streets.	837.8015
801	ATL_se0_ag1_f_02	837.8015	(pause 0.11)	837.9117
802	ATL_se0_ag1_f_02	837.9117	And	838.4098
803	ATL_se0_ag1_f_02	838.4098	(pause 1.02)	839.4306
804	ATL_se0_ag1_f_02	839.4306	after being surrounded by so many	841.0238
805	ATL_se0_ag1_f_02	841.0238	(pause 0.80)	841.8215
806	ATL_se0_ag1_f_02	841.8215	messed up bad people your whole life,	843.6055
807	ATL_se0_ag1_f_02	843.6055	(pause 0.40)	844.0076
808	ATL_se0_ag1_f_02	844.0076	you kind of have that urge to just be surrounded by people who just	846.6474
809	ATL_se0_ag1_f_02	846.6474	(pause 0.34)	846.9825
810	ATL_se0_ag1_f_02	846.9825	are on the same shit you on, who just want the same things out of life you want.	850.3634
811	ATL_se0_ag1_f_02	850.3634	(pause 0.57)	850.9305
812	ATL_se0_ag1_f_02	850.9305	And	851.4358
813	ATL_se0_ag1_f_02	851.4358	(pause 0.98)	852.4154
814	ATL_se0_ag1_f_02	852.4154	she introduced me to everybody,	853.9513
815	ATL_se0_ag1_f_02	853.9513	(pause 0.07)	854.0253
816	ATL_se0_ag1_f_02	854.0253	you included, and we all just clicked. And	856.1107
817	ATL_se0_ag1_f_02	856.1107	(pause 0.14)	856.2551
818	ATL_se0_ag1_f_02	856.2551	that's-	856.6468
819	ATL_se0_ag1_f_02	856.6468	(pause 0.07)	856.7119
820	ATL_se0_ag1_f_02	856.7119	I haven't been rocking with nobody else but y'all. (laughing)	859.1114
821	ATL_se0_ag1_f_02	859.1114	(pause 0.43)	859.5394
822	ATL_se0_ag1_f_02	859.5394	[So]	859.9112
823	ATL_int_01	859.7385	[Cool.]	860.0607
824	ATL_se0_ag1_f_02	860.6317	that's pretty much how that went.	861.7196
825	ATL_int_01	863.1213	So, um,	864.0648
826	ATL_int_01	864.0648	(pause 1.59)	865.6521
827	ATL_int_01	865.6521	what do you do on a	866.7658
