Line	Spkr	StTime	Content	EnTime
387	ATL_se0_ag2_f_01	538.2051	with some onions and peppers and yeah as well as some spices. So it tasted really good.	542.1361
388	ATL_se0_ag2_f_01	542.1361	(pause 0.23)	542.3708
389	ATL_se0_ag2_f_01	542.3708	[It filled] me up.	543.2692
390	ATL_int_01	542.3922	[Mm.]	542.6990
391	ATL_int_01	543.5018	Mm.	543.8435
392	ATL_int_01	543.8435	(pause 0.14)	543.9794
393	ATL_int_01	543.9794	Mm, that sound good.	545.3296
394	ATL_se0_ag2_f_01	545.5065	[<laugh>]	546.7530
395	ATL_int_01	545.6105	[S- <laugh>]	546.3819
396	ATL_int_01	546.3819	(pause 0.33)	546.7081
397	ATL_int_01	546.7081	[That's alright.] I know it tastes good too I mean, but um,	549.5646
398	ATL_int_01	550.2520	what-	550.6555
399	ATL_int_01	550.6555	(pause 0.66)	551.3126
400	ATL_int_01	551.3126	that's a pretty unique choice for a breakfast dish. I kn- I know it- I mean, it's no time	556.3500
401	ATL_int_01	556.3500	(pause 0.91)	557.2605
402	ATL_int_01	557.2605	like the present to have a good meal or whatever, but, um,	560.0434
403	ATL_int_01	560.0434	(pause 0.36)	560.4057
404	ATL_int_01	560.4057	is there a reason	561.3896
405	ATL_int_01	561.3896	(pause 0.90)	562.2870
406	ATL_int_01	562.2870	your dish is like that? Is it a particular diet you're in?	565.5422
407	ATL_se0_ag2_f_01	565.7387	No, I'm- well I'm a vegetarian.	568.5238
408	ATL_int_01	568.7027	Okay.	569.1530
409	ATL_se0_ag2_f_01	569.3741	Vegetarian, not vegan. Vegans don't really eat like,	572.7370
410	ATL_se0_ag2_f_01	572.7370	(pause 0.75)	573.4821
411	ATL_se0_ag2_f_01	573.4821	um, they don't drink milk. They don't do anything with dairy, and a lot- anything that came from or started with an animal	580.7777
412	ATL_se0_ag2_f_01	580.7777	(pause 0.36)	581.1368
413	ATL_se0_ag2_f_01	581.1368	is no longer ate by a vegan, but I still of-	584.0440
414	ATL_se0_ag2_f_01	584.0440	(pause 0.14)	584.1870
415	ATL_se0_ag2_f_01	584.1870	occasionally do fish.	585.5762
416	ATL_se0_ag2_f_01	585.5762	(pause 0.65)	586.2300
417	ATL_se0_ag2_f_01	586.2300	Um, I just stay away from meat	588.0230
418	ATL_se0_ag2_f_01	588.0230	(pause 0.23)	588.2536
419	ATL_se0_ag2_f_01	588.2536	period. Like chicken, you know, steak, hamburgers, those type of stuff. I stay away from those.	594.2298
420	ATL_se0_ag2_f_01	594.2298	(pause 0.78)	595.0121
421	ATL_se0_ag2_f_01	595.0121	And I just, um, try to eat healthy and keep my body balanced.	598.5430
422	ATL_int_01	599.2143	What kind of prompted you to	601.2672
423	ATL_int_01	601.2672	(pause 0.68)	601.9464
424	ATL_int_01	601.9464	start eating I guess cleaner as a vegetarian more so?	605.2727
425	ATL_se0_ag2_f_01	605.6908	Um, I started being a vegetarian when I was in New York City, and I think it was because I was getting more aware of	611.1625
426	ATL_se0_ag2_f_01	611.1625	(pause 0.38)	611.5395
427	ATL_se0_ag2_f_01	611.5395	things that were happening with the animals.	614.0274
428	ATL_se0_ag2_f_01	614.0274	(pause 0.13)	614.1584
429	ATL_se0_ag2_f_01	614.1584	That's what first prompted it,	615.6362
430	ATL_se0_ag2_f_01	615.6362	(pause 0.59)	616.2266
431	ATL_se0_ag2_f_01	616.2266	um, just,	617.1215
432	ATL_se0_ag2_f_01	617.1215	(pause 0.12)	617.2397
433	ATL_se0_ag2_f_01	617.2397	you know, machines that they stick down their throats so they could eat, and	620.5175
434	ATL_se0_ag2_f_01	620.5175	(pause 0.40)	620.9178
435	ATL_se0_ag2_f_01	620.9178	give them their vitamins, and	622.9011
436	ATL_se0_ag2_f_01	622.9011	(pause 0.30)	623.2046
437	ATL_se0_ag2_f_01	623.2046	all the estrogen that goes into animals and sometimes too much testosterone.	627.5541
438	ATL_se0_ag2_f_01	627.5541	(pause 0.38)	627.9377
439	ATL_se0_ag2_f_01	627.9377	And I believe whatever a animal eats, we consume as well.	631.2928
440	ATL_se0_ag2_f_01	631.2928	(pause 0.35)	631.6468
441	ATL_se0_ag2_f_01	631.6468	Cause then they're killing them for us to eat them, which is,	634.9720
442	ATL_se0_ag2_f_01	634.9720	(pause 0.26)	635.2272
443	ATL_se0_ag2_f_01	635.2272	you know, the way God created it, but at the same time	638.0018
444	ATL_se0_ag2_f_01	638.0018	(pause 0.39)	638.3960
445	ATL_se0_ag2_f_01	638.3960	it's like	638.9435
446	ATL_se0_ag2_f_01	638.9435	(pause 0.20)	639.1452
447	ATL_se0_ag2_f_01	639.1452	they just put in way too much into the animal. They're not getting it from the earth anymore.	643.3153
448	ATL_int_01	643.4347	[Mm.]	643.6889
449	ATL_se0_ag2_f_01	643.4882	[It's-]	643.9273
450	ATL_se0_ag2_f_01	644.3311	it's like mass produced and nasty, so that's what kind of prompt me to do it.	649.1918
451	ATL_se0_ag2_f_01	649.1918	(pause 0.49)	649.6776
452	ATL_se0_ag2_f_01	649.6776	And then I was never really was like a meat lover anyways.	652.9132
453	ATL_se0_ag2_f_01	652.9132	(pause 0.45)	653.3644
454	ATL_se0_ag2_f_01	653.3644	So, it wasn't hard for me to like transition from	656.9039
455	ATL_se0_ag2_f_01	656.9039	(pause 1.01)	657.9098
456	ATL_se0_ag2_f_01	657.9098	<ts>	658.0744
457	ATL_se0_ag2_f_01	658.0744	(pause 0.82)	658.8977
458	ATL_se0_ag2_f_01	658.8977	basically	659.7036
459	ATL_se0_ag2_f_01	659.7036	(pause 0.15)	659.8518
460	ATL_se0_ag2_f_01	659.8518	just eating,	660.7172
461	ATL_se0_ag2_f_01	660.7172	(pause 0.11)	660.8248
462	ATL_se0_ag2_f_01	660.8248	you know, maybe hamburger once in a while to not having any meat at all.	664.1660
463	ATL_se0_ag2_f_01	664.1660	(pause 0.40)	664.5692
464	ATL_se0_ag2_f_01	664.5692	I'm a fish person, so.	665.9452
465	ATL_int_01	666.4389	Nah, cool, cool. Any, um, I guess good-	669.2953
466	ATL_int_01	669.2953	(pause 1.20)	670.4972
467	ATL_int_01	670.4972	I wouldn't wanna say the word side effect, but I guess benefits of coming from-	674.5237
468	ATL_se0_ag2_f_01	674.9426	Your skin is much clearer.	676.8382
469	ATL_int_01	676.9639	Okay.	677.4225
470	ATL_se0_ag2_f_01	677.5038	Um,	678.5369
471	ATL_se0_ag2_f_01	678.5369	(pause 1.58)	680.1152
472	ATL_se0_ag2_f_01	680.1152	your skin's much clearer, you feel- you get more energy.	683.6113
473	ATL_se0_ag2_f_01	683.6113	(pause 0.67)	684.2825
474	ATL_se0_ag2_f_01	684.2825	Uh, you just feel lighter, and like it's-	686.6293
475	ATL_se0_ag2_f_01	686.6293	(pause 0.14)	686.7711
476	ATL_se0_ag2_f_01	686.7711	it's k-	687.0004
477	ATL_se0_ag2_f_01	687.0004	(pause 0.57)	687.5680
478	ATL_se0_ag2_f_01	687.5680	Okay, what can I equate it to is like	689.7743
479	ATL_se0_ag2_f_01	689.7743	(pause 0.49)	690.2639
480	ATL_se0_ag2_f_01	690.2639	when I do a mask on my face	692.4130
481	ATL_se0_ag2_f_01	692.4130	(pause 0.08)	692.4958
482	ATL_se0_ag2_f_01	692.4958	and it's just cleaning out all my pores and everything.	695.2540
483	ATL_se0_ag2_f_01	695.2540	(pause 0.51)	695.7594
484	ATL_se0_ag2_f_01	695.7594	And I'm- my face doesn't feel cloggy anymore. It's kind of like that, like you don't feel stuffed.	700.3003
485	ATL_se0_ag2_f_01	700.3003	(pause 0.31)	700.6148
486	ATL_se0_ag2_f_01	700.6148	Your stomach's not all protruding	702.6675
487	ATL_se0_ag2_f_01	702.6675	(pause 0.30)	702.9652
488	ATL_se0_ag2_f_01	702.9652	You feel light and heavy, and you could have more meals a day,	705.5600
489	ATL_se0_ag2_f_01	705.5600	(pause 0.40)	705.9588
490	ATL_se0_ag2_f_01	705.9588	than feeling like,	707.1469
491	ATL_se0_ag2_f_01	707.1469	(pause 0.20)	707.3502
492	ATL_se0_ag2_f_01	707.3502	I don't know,	708.1633
493	ATL_se0_ag2_f_01	708.1633	(pause 0.37)	708.5368
494	ATL_se0_ag2_f_01	708.5368	like Santa Claus, I guess.	709.8510
495	ATL_int_01	710.3450	<laugh>	710.8673
496	ATL_se0_ag2_f_01	711.1511	If- it just- it just did so much better for my skin, and I don't feel as sick as I used to	715.7092
497	ATL_int_01	715.9895	Okay.	716.5286
498	ATL_se0_ag2_f_01	716.6366	from whatever was in my body.	718.2629
499	ATL_int_01	718.9071	Okay.	719.5249
500	ATL_int_01	719.5249	(pause 0.91)	720.4348
501	ATL_int_01	720.4348	Let's see, let's um, switch the whole	723.2121
502	ATL_int_01	723.2121	(pause 0.54)	723.7569
503	ATL_int_01	723.7569	aura of the	724.5430
504	ATL_int_01	724.5430	(pause 0.09)	724.6280
505	ATL_int_01	724.6280	interview right now. What, um,	726.6030
506	ATL_int_01	726.6030	(pause 0.17)	726.7684
507	ATL_int_01	726.7684	are some shows that you're interested in	728.8446
508	ATL_int_01	728.8446	(pause 0.13)	728.9722
509	ATL_int_01	728.9722	right now?	729.6017
510	ATL_se0_ag2_f_01	730.6649	Um, let's see,	731.6515
511	ATL_se0_ag2_f_01	731.6515	(pause 0.14)	731.7886
512	ATL_se0_ag2_f_01	731.7886	I can't wait for Game of Thrones to come back out.	734.0854
513	ATL_int_01	734.1658	Oh I love that-	734.8182
514	ATL_int_01	734.8182	(pause 0.24)	735.0593
515	ATL_int_01	735.0593	love that [show.]	735.7027
516	ATL_se0_ag2_f_01	735.3265	[I love] Game of Thrones.	736.8557
517	ATL_se0_ag2_f_01	737.1209	I cannot even	738.3666
518	ATL_se0_ag2_f_01	738.3666	(pause 0.48)	738.8451
519	ATL_se0_ag2_f_01	738.8451	remember what happened in the last season. Have to	741.1394
520	ATL_se0_ag2_f_01	741.1394	(pause 0.34)	741.4764
521	ATL_se0_ag2_f_01	741.4764	redo it. But I like that. I like Blackish.	744.1160
522	ATL_int_01	744.1869	Okay.	744.6644
523	ATL_se0_ag2_f_01	744.9244	Um, what's another show? Oh, Star, that new one from Lee Daniels, that's really good.	749.8762
524	ATL_se0_ag2_f_01	749.8762	(pause 0.62)	750.4920
525	ATL_se0_ag2_f_01	750.4920	Uh, I watch Power.	752.4001
526	ATL_se0_ag2_f_01	752.4001	(pause 0.65)	753.0516
527	ATL_se0_ag2_f_01	753.0516	Um,	753.9985
528	ATL_se0_ag2_f_01	753.9985	(pause 0.13)	754.1271
529	ATL_se0_ag2_f_01	754.1271	<ts>	754.3041
530	ATL_se0_ag2_f_01	754.3041	(pause 0.13)	754.4303
531	ATL_se0_ag2_f_01	754.4303	I watch	755.0246
532	ATL_se0_ag2_f_01	755.0246	(pause 0.08)	755.1038
533	ATL_se0_ag2_f_01	755.1038	reality TV,	756.1490
534	ATL_se0_ag2_f_01	756.1490	(pause 0.31)	756.4579
535	ATL_se0_ag2_f_01	756.4579	I like Vanderpump Rules.	758.6027
536	ATL_se0_ag2_f_01	758.6027	(pause 0.70)	759.3026
537	ATL_se0_ag2_f_01	759.3026	Uh, what else? Love and Hip Hop,	761.6244
538	ATL_se0_ag2_f_01	761.6244	(pause 1.23)	762.8577
539	ATL_se0_ag2_f_01	762.8577	sometimes I watch that.	764.2337
540	ATL_se0_ag2_f_01	764.2337	(pause 0.51)	764.7392
541	ATL_se0_ag2_f_01	764.7392	Not too much into this season.	766.4409
542	ATL_se0_ag2_f_01	766.4409	(pause 0.85)	767.2934
543	ATL_se0_ag2_f_01	767.2934	And, what's another show I really really really- I like movies a lot though.	771.0351
544	ATL_se0_ag2_f_01	771.0351	(pause 1.04)	772.0770
545	ATL_se0_ag2_f_01	772.0770	Let me see, what's another show that I watch all the time?	774.9670
546	ATL_se0_ag2_f_01	774.9670	(pause 1.36)	776.3293
547	ATL_se0_ag2_f_01	776.3293	I can't remember.	777.4923
548	ATL_se0_ag2_f_01	777.4923	(pause 1.31)	778.8065
549	ATL_se0_ag2_f_01	778.8065	I know that I watch-	779.7376
550	ATL_se0_ag2_f_01	779.7376	(pause 0.36)	780.0971
551	ATL_se0_ag2_f_01	780.0971	oh, I watch, um, the Kardashians.	783.0092
552	ATL_int_01	783.4584	<laugh>	783.8374
553	ATL_se0_ag2_f_01	784.0359	[<laugh>]	784.6458
554	ATL_int_01	784.3810	[What-] what's- what's- what do you find fascinating about watching the Kardashians?	788.4467
555	ATL_se0_ag2_f_01	788.6074	I think	789.2768
556	ATL_se0_ag2_f_01	789.2768	(pause 0.26)	789.5384
557	ATL_se0_ag2_f_01	789.5384	I- okay, I can only talk /?/ for myself, but I'm obsessed with all things hair and like eyebrows and stuff like that.	795.5223
558	ATL_se0_ag2_f_01	795.5223	(pause 0.47)	795.9969
559	ATL_se0_ag2_f_01	795.9969	And so I've- was watching them since season one, they came a long way.	800.0181
560	ATL_se0_ag2_f_01	800.0181	(pause 0.67)	800.6921
561	ATL_se0_ag2_f_01	800.6921	And (laughing)	801.4840
562	ATL_se0_ag2_f_01	801.4840	(pause 0.11)	801.5907
563	ATL_se0_ag2_f_01	801.5907	I just like seeing them as a family getting that money together.	804.6039
564	ATL_se0_ag2_f_01	804.6039	(pause 0.39)	804.9953
565	ATL_se0_ag2_f_01	804.9953	That motivated me and, um,	807.6143
566	ATL_se0_ag2_f_01	807.6143	(pause 0.30)	807.9176
567	ATL_se0_ag2_f_01	807.9176	<ts>	808.0580
568	ATL_se0_ag2_f_01	808.0580	(pause 0.10)	808.1591
569	ATL_se0_ag2_f_01	808.1591	just the way they look.	809.4731
570	ATL_se0_ag2_f_01	809.4731	(pause 0.24)	809.7164
571	ATL_se0_ag2_f_01	809.7164	I think it's a thing about looks because	811.4161
572	ATL_se0_ag2_f_01	811.4161	(pause 0.28)	811.6997
573	ATL_se0_ag2_f_01	811.6997	with girls, like,	812.8458
574	ATL_se0_ag2_f_01	812.8458	(pause 0.78)	813.6265
575	ATL_se0_ag2_f_01	813.6265	I know when I was little, I had thousands of Barbie dolls.	816.1595
576	ATL_se0_ag2_f_01	816.1595	(pause 0.33)	816.4852
577	ATL_se0_ag2_f_01	816.4852	But	816.9000
578	ATL_se0_ag2_f_01	816.9000	(pause 0.08)	816.9827
579	ATL_se0_ag2_f_01	816.9827	to you, they mighta all looked the same, and to me they didn't look the same.	820.3830
580	ATL_se0_ag2_f_01	820.3830	(pause 0.38)	820.7592
581	ATL_se0_ag2_f_01	820.7592	So I think that's	821.8586
582	ATL_se0_ag2_f_01	821.8586	(pause 0.29)	822.1456
583	ATL_se0_ag2_f_01	822.1456	our obsession with like the Kardashians like,	824.5306
584	ATL_se0_ag2_f_01	824.5306	(pause 0.56)	825.0866
585	ATL_se0_ag2_f_01	825.0866	they- yeah, people might think like they're fake or whatever.	828.2373
586	ATL_se0_ag2_f_01	828.2373	(pause 0.43)	828.6671
587	ATL_se0_ag2_f_01	828.6671	But, you know,	829.4201
588	ATL_se0_ag2_f_01	829.4201	(pause 0.31)	829.7342
589	ATL_se0_ag2_f_01	829.7342	<ts> they just look different. They look like dolls, like you watching	832.5676
590	ATL_int_01	832.8855	[<laugh>]	833.3299
591	ATL_se0_ag2_f_01	833.0179	[dolls] on TV.	834.0222
592	ATL_int_01	834.6828	Yeah, a couple of 'em	835.6537
593	ATL_int_01	835.6537	(pause 0.58)	836.2378
594	ATL_int_01	836.2378	[pretty cute]	836.7630
595	ATL_se0_ag2_f_01	836.3090	[Hm.]	836.5265
596	ATL_se0_ag2_f_01	836.8978	They [cute, yeah.]	837.8020
597	ATL_int_01	837.1552	[I would say.]	837.7320
598	ATL_se0_ag2_f_01	838.1575	I just like watching it, I know	839.7033
599	ATL_se0_ag2_f_01	839.7033	(pause 0.12)	839.8263
600	ATL_se0_ag2_f_01	839.8263	it might be- not be, all the way	841.5045
601	ATL_se0_ag2_f_01	841.5045	(pause 0.71)	842.2192
602	ATL_se0_ag2_f_01	842.2192	true or whatever. I don't really know, but I like watching it.	844.7531
603	ATL_int_01	845.0949	Nah, it's- it's good to get some type of, um, entertainment,	848.0096
604	ATL_int_01	848.0096	(pause 0.15)	848.1585
605	ATL_int_01	848.1585	you know,	848.5217
606	ATL_int_01	848.5217	(pause 0.11)	848.6352
607	ATL_int_01	848.6352	gotta enjoy your life at times.	850.3043
608	ATL_se0_ag2_f_01	850.5286	Mm-hm, and then I also watched the Mariah Carey one that's on there, got me to s-	854.8432
609	ATL_se0_ag2_f_01	854.8432	(pause 0.09)	854.9381
610	ATL_se0_ag2_f_01	854.9381	see her in a different light.	856.5099
611	ATL_se0_ag2_f_01	856.5099	(pause 1.11)	857.6248
612	ATL_se0_ag2_f_01	857.6248	Um,	858.1997
613	ATL_se0_ag2_f_01	858.1997	(pause 0.44)	858.6355
614	ATL_se0_ag2_f_01	858.6355	some lights I don't like, but	860.1861
615	ATL_int_01	860.3263	Mm-hm.	860.8243
616	ATL_se0_ag2_f_01	861.0620	<laugh> she's uh,	862.4234
617	ATL_se0_ag2_f_01	862.4234	(pause 0.11)	862.5321
618	ATL_se0_ag2_f_01	862.5321	I- she's interesting. I like	864.0274
619	ATL_se0_ag2_f_01	864.0274	(pause 0.57)	864.6003
620	ATL_se0_ag2_f_01	864.6003	watching people on TV. I like to see interviews too, like on OWN, on A- Oprah.	868.9355
621	ATL_se0_ag2_f_01	868.9355	(pause 0.51)	869.4416
622	ATL_se0_ag2_f_01	869.4416	Like when she's interviewing like people like John Legend, Will Smith,	872.9744
623	ATL_se0_ag2_f_01	872.9744	(pause 0.30)	873.2712
624	ATL_se0_ag2_f_01	873.2712	you kind of get wisdom from these type of people. So that's my channel I go to when I really wanna	877.7311
625	ATL_se0_ag2_f_01	877.7311	(pause 0.35)	878.0771
626	ATL_se0_ag2_f_01	878.0771	learn somebody's background and	880.5788
627	ATL_se0_ag2_f_01	880.5788	(pause 0.42)	880.9944
628	ATL_se0_ag2_f_01	880.9944	why people think the way they do, and	883.3529
629	ATL_se0_ag2_f_01	883.3529	(pause 0.12)	883.4731
630	ATL_se0_ag2_f_01	883.4731	everybody's different, so	885.1143
631	ATL_se0_ag2_f_01	885.1143	(pause 0.44)	885.5587
632	ATL_se0_ag2_f_01	885.5587	it's good to-	886.5714
633	ATL_se0_ag2_f_01	886.5714	(pause 0.48)	887.0471
634	ATL_se0_ag2_f_01	887.0471	<ts>	887.1948
635	ATL_se0_ag2_f_01	887.1948	(pause 0.61)	887.8070
636	ATL_se0_ag2_f_01	887.8070	like if there's a person you don't like, like	889.8905
637	ATL_se0_ag2_f_01	889.8905	(pause 0.28)	890.1672
638	ATL_se0_ag2_f_01	890.1672	okay like,	890.7106
639	ATL_se0_ag2_f_01	890.7106	(pause 1.13)	891.8423
640	ATL_se0_ag2_f_01	891.8423	I wouldn't say I don't like her, but- cause I don't know her, but like	894.3937
641	ATL_se0_ag2_f_01	894.3937	(pause 0.31)	894.7025
642	ATL_se0_ag2_f_01	894.7025	Miley Cyrus,	896.0349
643	ATL_se0_ag2_f_01	896.0349	(pause 0.48)	896.5139
644	ATL_se0_ag2_f_01	896.5139	like the interview for me.	898.1663
645	ATL_se0_ag2_f_01	898.1663	(pause 0.57)	898.7358
646	ATL_se0_ag2_f_01	898.7358	I don't think she interviewed her, but if she interviews her,	901.0418
647	ATL_se0_ag2_f_01	901.0418	(pause 0.23)	901.2753
648	ATL_se0_ag2_f_01	901.2753	I would get to see like, why	903.2437
649	ATL_se0_ag2_f_01	903.2437	(pause 0.29)	903.5341
650	ATL_se0_ag2_f_01	903.5341	she does certain things.	905.3439
651	ATL_se0_ag2_f_01	905.3439	(pause 0.70)	906.0439
652	ATL_se0_ag2_f_01	906.0439	You know,	906.6137
653	ATL_se0_ag2_f_01	906.6137	(pause 0.30)	906.9151
654	ATL_se0_ag2_f_01	906.9151	what makes her tick	908.1883
655	ATL_se0_ag2_f_01	908.1883	(pause 0.09)	908.2770
656	ATL_se0_ag2_f_01	908.2770	as Miley Cyrus, cause	909.8155
657	ATL_se0_ag2_f_01	909.8155	(pause 0.33)	910.1427
658	ATL_se0_ag2_f_01	910.1427	some things she does I might not agree with, and some things I do,	913.2370
659	ATL_se0_ag2_f_01	913.2370	(pause 0.35)	913.5899
660	ATL_se0_ag2_f_01	913.5899	she might not agree with, but that's what makes us- us different, so	916.6384
661	ATL_se0_ag2_f_01	916.6384	(pause 0.23)	916.8687
662	ATL_se0_ag2_f_01	916.8687	I like the OWN channel.	918.1492
663	ATL_int_01	918.7033	Agree, okay.	919.8003
664	ATL_se0_ag2_f_01	920.1205	[Mm-hm.]	920.4950
665	ATL_int_01	920.2841	[So] with- um, I guess,	922.0076
666	ATL_int_01	922.3839	for some of these interviews, some of these people that you're	925.1201
667	ATL_int_01	925.1201	(pause 0.09)	925.2099
668	ATL_int_01	925.2099	checking out their stories, and	927.1325
669	ATL_se0_ag2_f_01	927.2673	Mm.	927.6997
670	ATL_int_01	927.9019	I guess, you know, you can relate with some experience in your stories.	931.6576
671	ATL_int_01	931.6576	(pause 0.15)	931.8123
672	ATL_int_01	931.8123	How much do you think family affect a person's,	935.0053
673	ATL_int_01	935.0053	(pause 0.14)	935.1471
674	ATL_int_01	935.1471	you know, outcome,	936.1084
675	ATL_int_01	936.1084	(pause 0.10)	936.2124
676	ATL_int_01	936.2124	personality, character, all that different type of stuff?	938.8060
677	ATL_se0_ag2_f_01	939.5813	I think that's the biggest-	940.8722
678	ATL_se0_ag2_f_01	940.8722	(pause 0.09)	940.9667
679	ATL_se0_ag2_f_01	940.9667	that's the biggest, um,	942.3885
680	ATL_se0_ag2_f_01	942.3885	(pause 1.45)	943.8411
681	ATL_se0_ag2_f_01	943.8411	<ts>	943.9534
682	ATL_se0_ag2_f_01	943.9534	(pause 0.62)	944.5768
683	ATL_se0_ag2_f_01	944.5768	that's the b-	945.3266
684	ATL_se0_ag2_f_01	945.3266	(pause 0.71)	946.0342
685	ATL_se0_ag2_f_01	946.0342	t- what's the word I'm looking for?	947.6652
686	ATL_se0_ag2_f_01	947.6652	(pause 0.32)	947.9867
687	ATL_se0_ag2_f_01	947.9867	That's the place where you learn	949.6177
688	ATL_se0_ag2_f_01	949.6177	(pause 1.75)	951.3726
689	ATL_se0_ag2_f_01	951.3726	how to do everything and how the world's gonna treat you.	954.2874
690	ATL_se0_ag2_f_01	954.2874	(pause 0.56)	954.8434
691	ATL_se0_ag2_f_01	954.8434	And, um, sometimes if you come from	957.3933
692	ATL_se0_ag2_f_01	957.3933	(pause 0.57)	957.9586
693	ATL_se0_ag2_f_01	957.9586	a dangerous background, you so used to seeing everybody	960.9147
694	ATL_se0_ag2_f_01	960.9147	(pause 0.67)	961.5798
695	ATL_se0_ag2_f_01	961.5798	like being violent with one another, you think that's the way it sup-	964.2615
696	ATL_se0_ag2_f_01	964.2615	(pause 0.08)	964.3431
697	ATL_se0_ag2_f_01	964.3431	that everybody's household is. You know, cause you don't have that	967.4758
698	ATL_se0_ag2_f_01	967.4758	(pause 0.39)	967.8682
699	ATL_se0_ag2_f_01	967.8682	perspective. You don't have that person telling you like, oh no,	971.1111
700	ATL_se0_ag2_f_01	971.1111	(pause 0.32)	971.4313
701	ATL_se0_ag2_f_01	971.4313	it's different other places, and	974.0654
702	ATL_se0_ag2_f_01	974.0654	(pause 0.78)	974.8476
703	ATL_se0_ag2_f_01	974.8476	it's not like that or	976.5972
704	ATL_se0_ag2_f_01	976.5972	(pause 0.08)	976.6752
705	ATL_se0_ag2_f_01	976.6752	whatever. But	977.3437
706	ATL_se0_ag2_f_01	977.3437	(pause 0.26)	977.5990
707	ATL_se0_ag2_f_01	977.5990	I know, I grew up with just like my mom.	980.6785
708	ATL_se0_ag2_f_01	980.6785	(pause 0.76)	981.4338
709	ATL_se0_ag2_f_01	981.4338	And I always lived with- um,	983.8209
710	ATL_se0_ag2_f_01	983.8209	(pause 0.73)	984.5512
711	ATL_se0_ag2_f_01	984.5512	<ts>	984.6313
712	ATL_se0_ag2_f_01	984.6313	(pause 0.08)	984.7075
713	ATL_se0_ag2_f_01	984.7075	we always shared like a home. In New York City, you could have like three family homes.	988.3624
714	ATL_se0_ag2_f_01	988.3624	(pause 0.47)	988.8351
715	ATL_se0_ag2_f_01	988.8351	So it would be like, me and my mom and then my aunt	992.1021
716	ATL_se0_ag2_f_01	992.1021	(pause 0.18)	992.2773
717	ATL_se0_ag2_f_01	992.2773	and her daughter and two sons	994.5509
718	ATL_se0_ag2_f_01	994.5509	(pause 0.26)	994.8149
719	ATL_se0_ag2_f_01	994.8149	and her husband. So it's like I always had	997.2355
720	ATL_se0_ag2_f_01	997.2355	(pause 0.38)	997.6177
721	ATL_se0_ag2_f_01	997.6177	family members there, but not really. Like, I still know I was the only child,	1002.1758
722	ATL_se0_ag2_f_01	1002.1758	(pause 0.60)	1002.7760
723	ATL_se0_ag2_f_01	1002.7760	but I call them my brothers and sisters.	1004.2937
724	ATL_se0_ag2_f_01	1004.2937	(pause 0.59)	1004.8799
725	ATL_se0_ag2_f_01	1004.8799	But	1005.2331
726	ATL_se0_ag2_f_01	1005.2331	(pause 1.04)	1006.2722
727	ATL_se0_ag2_f_01	1006.2722	I don't know.	1006.8619
728	ATL_se0_ag2_f_01	1006.8619	(pause 0.12)	1006.9850
729	ATL_se0_ag2_f_01	1006.9850	I think I had more of a- of a different upbringing than say like somebody who was actually a only child,	1012.6888
730	ATL_se0_ag2_f_01	1012.6888	(pause 0.22)	1012.9078
731	ATL_se0_ag2_f_01	1012.9078	and they didn't have like siblings around. Like	1014.6938
732	ATL_se0_ag2_f_01	1014.6938	(pause 0.47)	1015.1685
733	ATL_se0_ag2_f_01	1015.1685	I had	1015.8030
734	ATL_se0_ag2_f_01	1015.8030	(pause 0.44)	1016.2411
735	ATL_se0_ag2_f_01	1016.2411	the best of both worlds. Like	1017.7464
736	ATL_se0_ag2_f_01	1017.7464	(pause 0.44)	1018.1901
737	ATL_se0_ag2_f_01	1018.1901	if I wanted to /se-/ be by myself I could be by myself. If I wanted to be around kids, I could be around kids.	1022.9650
738	ATL_se0_ag2_f_01	1022.9650	(pause 1.24)	1024.2091
739	ATL_se0_ag2_f_01	1024.2091	<ts> And it just showed me that, um, I could be multifaceted and be	1027.7322
740	ATL_se0_ag2_f_01	1027.7322	(pause 0.38)	1028.1141
741	ATL_se0_ag2_f_01	1028.1141	friends and still be comfortable and not always have somebody on my side. So	1032.3081
742	ATL_se0_ag2_f_01	1032.3081	(pause 0.27)	1032.5763
743	ATL_se0_ag2_f_01	1032.5763	I don't know and then my family's weird, so.	1034.7666
744	ATL_se0_ag2_f_01	1034.7666	(pause 0.74)	1035.5095
745	ATL_se0_ag2_f_01	1035.5095	[I don't know.]	1035.9338
746	ATL_int_01	1035.5757	[Okay].	1036.0165
747	ATL_se0_ag2_f_01	1036.0472	Yeah.	1036.2245
748	ATL_int_01	1036.8284	What kind of traditions	1038.3129
749	ATL_int_01	1038.3129	(pause 0.11)	1038.4263
750	ATL_int_01	1038.4263	do you remember having in your family	1040.3518
751	ATL_int_01	1040.3518	(pause 0.48)	1040.8340
752	ATL_int_01	1040.8340	if any?	1041.3012
753	ATL_se0_ag2_f_01	1042.0313	Traditions.	1042.9953
754	ATL_se0_ag2_f_01	1042.9953	(pause 0.29)	1043.2884
755	ATL_se0_ag2_f_01	1043.2884	Oh, sitting down for Thanksgiving	1045.5056
756	ATL_se0_ag2_f_01	1045.5056	(pause 0.16)	1045.6616
757	ATL_se0_ag2_f_01	1045.6616	dinner, we'd say	1046.9739
758	ATL_se0_ag2_f_01	1046.9739	(pause 0.35)	1047.3237
759	ATL_se0_ag2_f_01	1047.3237	what we were thankful for every year and how it was gonna improve for the next year.	1051.3460
760	ATL_se0_ag2_f_01	1051.3460	(pause 1.15)	1052.4917
