Line	Spkr	StTime	Content	EnTime
417	ATL_se0_ag1_f_01	509.8396	whoever else.	510.9375
418	ATL_se0_ag1_f_01	510.9375	(pause 0.16)	511.0949
419	ATL_se0_ag1_f_01	511.0949	<ts>	511.1834
420	ATL_int_01	511.3151	Yeah.	511.6624
421	ATL_se0_ag1_f_01	511.6873	Um,	512.3261
422	ATL_se0_ag1_f_01	512.3261	(pause 0.78)	513.1077
423	ATL_se0_ag1_f_01	513.1077	all those different maths. And then they had of course, biology, chemistry,	517.1706
424	ATL_se0_ag1_f_01	517.1706	(pause 0.79)	517.9602
425	ATL_se0_ag1_f_01	517.9602	physical science and all that, economics.	520.9500
426	ATL_int_01	520.9996	Ooh. Y'all had economics early?	523.1024
427	ATL_se0_ag1_f_01	523.1110	Mm-hm.	524.1590
428	ATL_se0_ag1_f_01	524.1590	(pause 0.59)	524.7479
429	ATL_se0_ag1_f_01	524.7479	[Not] middle school, that was like, high [school.]	526.7453
430	ATL_int_01	524.7728	[I-]	525.2256
431	ATL_int_01	525.2256	(pause 1.36)	526.5840
432	ATL_int_01	526.5840	[Oh], okay. I- I see. I ain't did economics til	529.2264
433	ATL_int_01	529.5632	college and shit.	530.7976
434	ATL_se0_ag1_f_01	531.1015	Oh no, I had economics like	532.8259
435	ATL_se0_ag1_f_01	532.8259	(pause 0.27)	533.0926
436	ATL_se0_ag1_f_01	533.0926	tenth grade.	533.9238
437	ATL_int_01	534.8170	Do you remember anything from the classes?	536.3495
438	ATL_se0_ag1_f_01	538.2118	Course you can remember math, cause that's your money	540.7612
439	ATL_se0_ag1_f_01	540.7612	(pause 0.16)	540.9163
440	ATL_se0_ag1_f_01	540.9163	<cough>	541.3008
441	ATL_int_01	541.5139	[Yep.]	541.9154
442	ATL_se0_ag1_f_01	541.5179	[<cough>]	541.9149
443	ATL_se0_ag1_f_01	542.6735	<cough>	543.2566
444	ATL_se0_ag1_f_01	543.2566	(pause 0.75)	544.0086
445	ATL_se0_ag1_f_01	544.0086	English and	545.1485
446	ATL_se0_ag1_f_01	545.1485	(pause 0.42)	545.5702
447	ATL_se0_ag1_f_01	545.5702	stuff like that. Literature and stuff like that	547.7030
448	ATL_se0_ag1_f_01	547.7030	(pause 0.70)	548.4068
449	ATL_se0_ag1_f_01	548.4068	it-	548.8298
450	ATL_se0_ag1_f_01	548.8298	(pause 0.14)	548.9714
451	ATL_se0_ag1_f_01	548.9714	<cough>	549.4365
452	ATL_se0_ag1_f_01	549.4365	(pause 0.42)	549.8603
453	ATL_se0_ag1_f_01	549.8603	broadens your va- vocabulary and	552.1781
454	ATL_se0_ag1_f_01	552.1781	(pause 0.42)	552.5937
455	ATL_se0_ag1_f_01	552.5937	it	553.0279
456	ATL_se0_ag1_f_01	553.0279	(pause 0.62)	553.6438
457	ATL_se0_ag1_f_01	553.6438	opens your mind to, I guess,	555.6546
458	ATL_se0_ag1_f_01	555.6546	(pause 0.36)	556.0195
459	ATL_se0_ag1_f_01	556.0195	believe and	557.5082
460	ATL_se0_ag1_f_01	557.5082	(pause 0.29)	557.7998
461	ATL_se0_ag1_f_01	557.7998	think. And then of course you got history and stuff.	560.6053
462	ATL_se0_ag1_f_01	560.6053	(pause 0.57)	561.1759
463	ATL_se0_ag1_f_01	561.1759	You got	562.0505
464	ATL_se0_ag1_f_01	562.0505	(pause 0.93)	562.9810
465	ATL_se0_ag1_f_01	562.9810	you know, some history-	564.2650
466	ATL_se0_ag1_f_01	564.2650	(pause 0.33)	564.5937
467	ATL_se0_ag1_f_01	564.5937	well all history really is our history, [but then] you hear	567.8831
468	ATL_int_01	566.7976	[Uh.]	567.0581
469	ATL_se0_ag1_f_01	568.1808	different aspects and different point of views as you grow older.	571.8839
470	ATL_se0_ag1_f_01	571.8839	(pause 0.27)	572.1587
471	ATL_se0_ag1_f_01	572.1587	And then you eventually get your own mindset. And [chemistry] and science and stuff like that	577.0962
472	ATL_int_01	574.9127	[Oh.]	575.1609
473	ATL_se0_ag1_f_01	577.5818	I ain't really go for all that cause I got a real weak stomach.	580.7058
474	ATL_int_01	581.0554	[<laugh>]	581.8804
475	ATL_se0_ag1_f_01	581.3636	[But]	581.7970
476	ATL_se0_ag1_f_01	582.1843	everything else was- everything else was pretty cool. Like	585.3372
477	ATL_se0_ag1_f_01	585.3372	(pause 0.24)	585.5791
478	ATL_se0_ag1_f_01	585.5791	real cool.	586.4165
479	ATL_int_01	586.6336	You gotta be a certain type of individual to be a doctor, man.	589.9149
480	ATL_se0_ag1_f_01	590.2827	Yeah. [And I had- My major] was gonna be nursing.	594.1122
481	ATL_int_01	591.0271	[Opening people up and stuff like that.]	592.8817
482	ATL_int_01	594.1595	[Mm-hm.]	594.6247
483	ATL_se0_ag1_f_01	594.2220	[Like]	594.6433
484	ATL_se0_ag1_f_01	594.8977	I switched my major up soon as I took them classes. I'm like, oh, my stomach is	598.9334
485	ATL_se0_ag1_f_01	598.9334	(pause 0.09)	599.0254
486	ATL_se0_ag1_f_01	599.0254	too weak. I was in those classes they was trying to get us to [dissect.]	601.9777
487	ATL_int_01	602.0594	[<cough> oh boy]	602.9030
488	ATL_se0_ag1_f_01	602.2898	[I'm like dissect?] Only thing I know how to do is gut fish.	605.2477
489	ATL_int_01	605.6292	[Yeah. <laugh>]	607.7691
490	ATL_se0_ag1_f_01	605.8195	[Like, they got a pig out here.]	607.9862
491	ATL_int_01	608.1351	Oh yeah they did.	609.4067
492	ATL_se0_ag1_f_01	609.3943	Frogs, I [hate them.]	611.0132
493	ATL_int_01	610.2920	[Mm-hm.]	610.6069
494	ATL_int_01	611.1559	Mm-hm.	611.7080
495	ATL_se0_ag1_f_01	612.2494	We got all kind of stuff.	613.6327
496	ATL_int_01	614.1289	Oh my goodness I [never-]	615.5928
497	ATL_se0_ag1_f_01	615.4749	[So] I just switched to social work.	617.0378
498	ATL_int_01	617.8773	Nah. And that's still something in itself as well.	620.7404
499	ATL_se0_ag1_f_01	620.9849	[Cause I do-]	621.4315
500	ATL_int_01	621.1074	[/It's all/] shit.	621.8166
501	ATL_int_01	622.2322	Tell you.	622.6602
502	ATL_se0_ag1_f_01	623.0075	[<laugh>] That's what I do. That's what I get.	625.3398
503	ATL_int_01	623.0261	[<laugh>]	623.8263
504	ATL_int_01	625.3975	/Jug/ on /jug/ action right there.	627.4002
505	ATL_int_01	627.4002	(pause 0.19)	627.5917
506	ATL_int_01	627.5917	Let's see.	628.0895
507	ATL_int_01	628.0895	(pause 0.91)	629.0013
508	ATL_int_01	629.0013	Um, what was your favorite subject though?	631.1041
509	ATL_se0_ag1_f_01	632.0425	Math.	632.6628
510	ATL_int_01	632.6690	I knew it was gonna be math. [The way you talk about m-]	635.0571
511	ATL_se0_ag1_f_01	633.9530	[Not just because of money, but] just because	636.3473
512	ATL_int_01	635.4169	[Yeah.]	635.7891
513	ATL_se0_ag1_f_01	637.5215	that's always been the subject that I could like,	639.4320
514	ATL_se0_ag1_f_01	639.4320	(pause 0.45)	639.8786
515	ATL_se0_ag1_f_01	639.8786	I could understand fast. Like, my grandma and my cousins	643.1555
516	ATL_se0_ag1_f_01	643.1555	(pause 0.17)	643.3230
517	ATL_se0_ag1_f_01	643.3230	[they] used to pay me	644.3598
518	ATL_int_01	643.3912	[Oh.]	643.7448
519	ATL_se0_ag1_f_01	644.5014	to do they math work.	645.7033
520	ATL_se0_ag1_f_01	645.7033	(pause 0.29)	645.9923
521	ATL_se0_ag1_f_01	645.9923	Like	646.3438
522	ATL_int_01	647.1750	Oh shi- I'm finna have you help me out with some math then.	649.9787
523	ATL_se0_ag1_f_01	650.0488	Oh, yeah. I'm a genius in math. My mama is too [like-]	653.9876
524	ATL_int_01	653.8635	[Oh] yeah your mom- I can tell your mom was fire with the math.	656.2286
525	ATL_se0_ag1_f_01	656.2410	My mama was real fire with math.	658.1225
526	ATL_se0_ag1_f_01	658.1225	(pause 1.55)	659.6774
527	ATL_se0_ag1_f_01	659.6774	But I don't even-	660.5086
528	ATL_se0_ag1_f_01	660.5086	(pause 0.64)	661.1493
529	ATL_se0_ag1_f_01	661.1493	[My daddy real smart with it too], but he-	663.7607
530	ATL_int_01	661.1493	[/unintelligible/]	663.0102
531	ATL_se0_ag1_f_01	664.1143	he don't know like the	665.4789
532	ATL_se0_ag1_f_01	665.4789	(pause 0.26)	665.7395
533	ATL_se0_ag1_f_01	665.7395	once they added all the letters and all that. that's [when you lost him.]	669.0102
534	ATL_int_01	668.0053	[Oh, yeah], yeah. Okay, Okay. that's two different type of math [/unintelligible/.]	671.9969
535	ATL_se0_ag1_f_01	671.4603	[Yeah.]	672.4776
536	ATL_se0_ag1_f_01	673.8751	But he can add up some numbers in his head in a heartbeat.	676.8649
537	ATL_se0_ag1_f_01	676.8649	(pause 7.04)	683.9007
538	ATL_se0_ag1_f_01	683.9007	What kind of math you thinking?	685.1227
539	ATL_int_01	686.1914	I don't know. I'm just looking at a math book.	688.5361
540	ATL_se0_ag1_f_01	689.4975	<cough>	689.8015
541	ATL_se0_ag1_f_01	689.8015	(pause 0.16)	689.9566
542	ATL_se0_ag1_f_01	689.9566	<cough> Oh, that ain't even yours.	691.4577
543	ATL_int_01	691.6456	Hell nah.	692.3775
544	ATL_int_01	692.3775	(pause 0.09)	692.4643
545	ATL_int_01	692.4643	[<laugh>]	694.8897
546	ATL_se0_ag1_f_01	692.9109	[<cough>]	694.9021
547	ATL_int_01	695.7705	I bet	696.1799
548	ATL_se0_ag1_f_01	696.6017	[<cough>]	697.2902
549	ATL_int_01	696.6017	[there's, um],	697.2778
550	ATL_int_01	697.5897	This is really my auntie's.	698.9482
551	ATL_int_01	698.9482	(pause 0.40)	699.3514
552	ATL_int_01	699.3514	This joint so old though. I think this joint came out like the eighties.	702.6451
553	ATL_int_01	702.6451	(pause 5.22)	707.8635
554	ATL_int_01	707.8635	The two-thousands finna be considered old.	710.0301
555	ATL_se0_ag1_f_01	711.0846	<ts>	711.2397
556	ATL_se0_ag1_f_01	711.2397	(pause 0.14)	711.3762
557	ATL_se0_ag1_f_01	711.3762	Right.	711.9034
558	ATL_int_01	712.6912	[/unintelligible/.]	713.5162
559	ATL_se0_ag1_f_01	712.8152	[Bro.]	713.4727
560	ATL_se0_ag1_f_01	715.3106	All our generation is twenty-one.	717.1850
561	ATL_se0_ag1_f_01	717.1850	(pause 2.54)	719.7208
562	ATL_se0_ag1_f_01	719.7208	Ninety-six babies,	720.9205
563	ATL_se0_ag1_f_01	720.9205	(pause 0.38)	721.2982
564	ATL_se0_ag1_f_01	721.2982	is finna be twenty-one.	722.5450
565	ATL_se0_ag1_f_01	722.5450	(pause 2.30)	724.8455
566	ATL_se0_ag1_f_01	724.8455	/RD-NAME-3/ is about to be twenty-one in a little while.	727.3975
567	ATL_se0_ag1_f_01	727.3975	(pause 2.06)	729.4613
568	ATL_se0_ag1_f_01	729.4613	[I-]	729.8234
569	ATL_int_01	729.5188	[I don't see] how the fuck they could trip on	731.8077
570	ATL_int_01	732.4156	little niggas not knowing who Tupac was. Like,	734.9978
571	ATL_int_01	734.9978	(pause 0.51)	735.5064
572	ATL_int_01	735.5064	niggas wasn't growing up when Tupac was like out like that.	738.5644
573	ATL_se0_ag1_f_01	738.5644	That's what I'm saying.	739.6996
574	ATL_int_01	739.7144	Like.	740.1251
575	ATL_se0_ag1_f_01	740.6132	Like,	741.0598
576	ATL_int_01	741.6305	[They don't compare now-]	742.9641
577	ATL_se0_ag1_f_01	741.6367	[but I bet you if you ask on somebody] they know, like you could ask these folks, Kendrick Lamar, just speaking on J Cole-	747.8042
578	ATL_int_01	747.8290	Yeah.	748.2136
579	ATL_se0_ag1_f_01	748.2384	Of course Young Thug. And the- those [kind of rappers but rappers] in that, like	752.7774
580	ATL_int_01	750.3411	[You know that shit?]	751.4513
581	ATL_se0_ag1_f_01	752.9792	you can ak- you can't ask them about that. Like, that's before they time.	756.7443
582	ATL_int_01	757.2114	Like we going out of our way to follow that shit. Just [cause we fuck] with like,	761.1964
583	ATL_se0_ag1_f_01	759.7794	[Yeah.]	760.5113
584	ATL_int_01	761.3739	the nineties and shit like that. They don't /have/ to fuck the nineties /at all though/.	765.0536
585	ATL_int_01	765.0536	(pause 2.49)	767.5410
586	ATL_int_01	767.5410	I barely made that shit. Like, I'm like kind of half way between both of 'em right [now.]	771.7421
587	ATL_se0_ag1_f_01	771.6677	[<laugh>]	772.1639
588	ATL_int_01	774.5458	Really [wanna] bridge the gap on that man.	776.6008
589	ATL_se0_ag1_f_01	775.0191	[Mm.]	775.4099
590	ATL_int_01	776.9109	Do what I can.	777.6863
591	ATL_int_01	777.6863	(pause 0.63)	778.3128
592	ATL_int_01	778.3128	I just like both of 'em man.	779.6883
593	ATL_int_01	779.6883	(pause 0.08)	779.7692
594	ATL_int_01	779.7692	Really all of them joints the same for real for real when you really think about it.	783.3327
595	ATL_se0_ag1_f_01	783.6615	Yeah?	784.1205
596	ATL_int_01	784.0877	Especially if you know	785.2145
597	ATL_int_01	785.4369	about numbers and stuff like that.	787.1041
598	ATL_se0_ag1_f_01	789.2397	Yeah?	789.6305
599	ATL_int_01	789.9965	So what-	790.4679
600	ATL_int_01	790.4679	(pause 0.28)	790.7470
601	ATL_int_01	790.7470	uh, you know about decimals?	792.1675
602	ATL_int_01	792.1675	(pause 0.29)	792.4590
603	ATL_int_01	792.4590	[/???/]	793.0917
604	ATL_se0_ag1_f_01	792.5086	[Mm-hm.]	793.1289
605	ATL_int_01	793.5197	Okay.	794.0221
606	ATL_int_01	794.0221	(pause 0.67)	794.6876
607	ATL_int_01	794.6876	Ain't gonna lie, I was like, oh man I forgot how to say this word.	797.7961
608	ATL_int_01	797.7961	(pause 0.51)	798.3075
609	ATL_int_01	798.3075	/??/	798.7755
610	ATL_se0_ag1_f_01	799.4099	Yeah. Some of that stuff, you be like what? /RD-NAME-3/ be showing me some work. They got- they got-	804.2731
611	ATL_se0_ag1_f_01	804.2731	(pause 0.17)	804.4407
612	ATL_se0_ag1_f_01	804.4407	these days, they got new stuff.	806.1027
613	ATL_int_01	806.2224	Mm-hm.	806.6256
614	ATL_se0_ag1_f_01	806.6876	Like,	807.1591
615	ATL_se0_ag1_f_01	807.1591	(pause 0.27)	807.4320
616	ATL_se0_ag1_f_01	807.4320	I'm like, I ain't never seen that when I was in school /RD-NAME-3/.	810.2791
617	ATL_int_01	810.4714	Oh she did have that, like a- new ways of looking [at the numbers though.]	813.7483
618	ATL_se0_ag1_f_01	812.6938	[Yeah.] She had- No, she just had some problems she showed me on her online class. It was [like],	818.8117
619	ATL_int_01	818.3775	[<laugh>]	819.0784
620	ATL_se0_ag1_f_01	819.1405	I don't even remember what it was, but I'm like, okay.	821.6898
621	ATL_se0_ag1_f_01	821.6898	(pause 0.27)	821.9628
622	ATL_se0_ag1_f_01	821.9628	I'm getting the beginning, solving it first.	824.0860
623	ATL_se0_ag1_f_01	824.0860	(pause 0.38)	824.4643
624	ATL_se0_ag1_f_01	824.4643	And then they start talking about regions and something. And I'm like, what the fuck is [a region?]	828.7324
625	ATL_int_01	827.7084	[<laugh>]	829.0545
626	ATL_int_01	829.8441	Okay.	830.4519
627	ATL_int_01	830.4519	(pause 0.48)	830.9358
628	ATL_int_01	830.9358	Now this one is-	831.7731
629	ATL_int_01	831.7731	(pause 0.22)	831.9902
630	ATL_int_01	831.9902	For example, this joint is saying it out, plain as day, and I'm still having it	835.7200
631	ATL_int_01	835.7200	(pause 0.73)	836.4519
632	ATL_int_01	836.4519	trouble getting at how that happened.	838.0647
633	ATL_int_01	838.0647	(pause 0.24)	838.3004
634	ATL_int_01	838.3004	Although they worked it out and everything.	839.9814
635	ATL_se0_ag1_f_01	844.7470	Oh, they just dropped the decimal and subtract it from the- <ts> just like you do regular subtraction.	850.1577
636	ATL_int_01	850.6167	Okay, so	851.5534
637	ATL_int_01	851.5534	(pause 0.53)	852.0806
638	ATL_int_01	852.0806	what's that? Four hundred thirty-six dollars and	854.0373
639	ATL_int_01	854.0373	(pause 0.13)	854.1644
640	ATL_int_01	854.1644	seventy-two cents?	856.0523
641	ATL_int_01	856.0523	(pause 1.32)	857.3735
642	ATL_int_01	857.3735	Subtract- well, minus	859.0793
643	ATL_int_01	859.0793	(pause 1.16)	860.2348
644	ATL_int_01	860.2348	forty-nine dollars and	861.5933
645	ATL_int_01	861.5933	(pause 0.33)	861.9259
646	ATL_int_01	861.9259	forty-six [cents?]	863.1302
647	ATL_se0_ag1_f_01	863.0199	[Mm-hm.]	863.7333
648	ATL_int_01	863.8573	And what'd that give me?	864.7133
649	ATL_se0_ag1_f_01	865.6083	Ha, three hundred eighty-seven dollars and [twenty-six cent. (laughing)]	869.2716
650	ATL_int_01	867.9716	[<laugh>]	870.8684
651	ATL_se0_ag1_f_01	869.8407	[<laugh>]	872.0096
652	ATL_int_01	871.0172	[Hey, but would you be able] to do that without like that-	874.0709
653	ATL_int_01	874.2260	that paper right in front of you. [Like if somebody] told you that. You'd just know that exact number like that?	878.8923
654	ATL_se0_ag1_f_01	875.6898	[Yeah.]	876.5458
655	ATL_se0_ag1_f_01	876.5458	(pause 2.35)	878.8923
656	ATL_se0_ag1_f_01	878.8923	I've been calculating money like that cause at the little job I work,	881.7829
657	ATL_int_01	881.8883	[My bro does this shit too], bruh, I'm not even doing that anymore.	884.6318
658	ATL_se0_ag1_f_01	882.0124	[at, um-]	883.0483
659	ATL_se0_ag1_f_01	884.8117	Yeah this little- What's that? Oh,	886.8400
660	ATL_se0_ag1_f_01	886.8400	(pause 0.91)	887.7457
661	ATL_se0_ag1_f_01	887.7457	at the, um, they don't have	889.8192
662	ATL_se0_ag1_f_01	889.8192	(pause 0.30)	890.1232
663	ATL_se0_ag1_f_01	890.1232	registers and stuff. so you gotta [do it all in your head. So I] just be like	893.7581
664	ATL_int_01	891.5560	[Oh, shit /??/.]	893.7906
665	ATL_int_01	893.9562	<ts>	894.0371
666	ATL_int_01	894.0371	(pause 0.51)	894.5520
667	ATL_int_01	894.5520	Remember orders, all that [different stuff. Yo.]	897.6119
668	ATL_se0_ag1_f_01	896.2659	[Yeah.]	897.1281
669	ATL_se0_ag1_f_01	898.1966	And their food so doggone good. Like,	900.8287
670	ATL_se0_ag1_f_01	900.8287	(pause 0.13)	900.9587
671	ATL_se0_ag1_f_01	900.9587	[ooh.]	901.4882
672	ATL_int_01	901.2496	[/unintelligible/.]	902.2926
673	ATL_int_01	902.9427	/???/	903.6159
674	ATL_int_01	903.6159	(pause 1.40)	905.0196
675	ATL_int_01	905.0196	Let's see, um,	906.1486
676	ATL_int_01	906.1486	(pause 2.12)	908.2656
677	ATL_int_01	908.2656	what kind of music do you like right about now?	910.0334
678	ATL_se0_ag1_f_01	911.2554	<ts>	911.4290
679	ATL_se0_ag1_f_01	911.4290	(pause 2.28)	913.7073
680	ATL_se0_ag1_f_01	913.7073	Mm.	914.6253
681	ATL_se0_ag1_f_01	914.6253	(pause 2.16)	916.7849
682	ATL_se0_ag1_f_01	916.7849	I guess you could say	917.9667
683	ATL_se0_ag1_f_01	917.9667	(pause 0.13)	918.0996
684	ATL_se0_ag1_f_01	918.0996	Hip Hop and R and B,	919.9049
685	ATL_se0_ag1_f_01	919.9049	(pause 0.16)	920.0680
686	ATL_se0_ag1_f_01	920.0680	cause I love to sing.	921.2962
687	ATL_int_01	921.5195	Yeah.	921.8668
688	ATL_se0_ag1_f_01	922.8035	But	923.3307
689	ATL_se0_ag1_f_01	923.3307	(pause 1.51)	924.8392
690	ATL_se0_ag1_f_01	924.8392	sometimes I just can't listen to all that. I just be liking the beat to a hip hop [song.]	929.0950
691	ATL_int_01	928.4189	[The beats.]	929.1074
692	ATL_int_01	929.5168	[The damn beats.]	930.8111
693	ATL_se0_ag1_f_01	929.5292	[I be listening to the] beats.	931.3824
694	ATL_int_01	932.4021	<ts>	932.4570
695	ATL_int_01	932.4570	(pause 0.22)	932.6759
696	ATL_int_01	932.6759	Oh, you got R and B and a good beat going together? That's pretty cool too.	936.2487
697	ATL_se0_ag1_f_01	936.4472	[Yeah.]	937.0985
698	ATL_int_01	937.7827	August Alsina pretty good doing that.	939.9593
699	ATL_se0_ag1_f_01	941.8021	I don't really listen to him like that.	943.8677
700	ATL_int_01	944.1362	Ah man. I don't neither,	945.6849
701	ATL_int_01	945.6849	(pause 0.19)	945.8755
702	ATL_int_01	945.8755	but I just know [all of- when I hear his music, /that dude/-]	949.2226
703	ATL_se0_ag1_f_01	946.6484	[Yeah I heard a few of his songs. Yeah.]	949.2226
704	ATL_int_01	949.5638	[Right.]	950.1096
705	ATL_se0_ag1_f_01	949.8733	[/When you/] straight.	950.6617
706	ATL_int_01	951.7924	Jeremiah, he turnt up too.	953.6967
707	ATL_se0_ag1_f_01	954.2115	Yeah?	954.7326
708	ATL_se0_ag1_f_01	954.7326	(pause 1.04)	955.7765
709	ATL_se0_ag1_f_01	955.7765	[Sometimes] he just need to lower his voice though.	958.1274
710	ATL_int_01	955.7827	[I'll-]	956.0871
711	ATL_int_01	956.0871	(pause 2.02)	958.1026
712	ATL_int_01	958.1026	<laugh>	961.2474
713	ATL_int_01	961.5222	Two Chainz about to come out with a album called	964.4313
714	ATL_int_01	964.4313	(pause 0.25)	964.6856
715	ATL_int_01	964.6856	girls love trap [music.]	965.9016
716	ATL_se0_ag1_f_01	965.8021	[I] thought you was about to say Two Chainz about to start singing and [I was about to say hell no.]	970.4243
717	ATL_int_01	968.7217	Oh no, he might on this [hit, bruh],	971.2315
718	ATL_int_01	971.8518	but I don't know.	972.7450
719	ATL_int_01	972.7450	(pause 0.30)	973.0427
720	ATL_int_01	973.0427	We gonna see.	973.7126
721	ATL_se0_ag1_f_01	975.1473	Mm-hm.	975.5319
722	ATL_int_01	975.5257	He been coming out with some bangers lately though. I love Two Chainz.	978.7833
723	ATL_se0_ag1_f_01	978.9448	<ts>	979.0633
724	ATL_se0_ag1_f_01	979.0633	(pause 0.14)	979.2040
725	ATL_se0_ag1_f_01	979.2040	Yeah.	980.0104
726	ATL_int_01	980.9612	[It's so-/]	981.6860
727	ATL_se0_ag1_f_01	981.2466	[And Future.]	982.4003
728	ATL_int_01	982.7601	Dang. <whispered>	983.2315
729	ATL_int_01	983.2315	(pause 0.16)	983.3928
730	ATL_int_01	983.3928	Future.	984.0441
731	ATL_int_01	984.0441	(pause 1.15)	985.1916
732	ATL_int_01	985.1916	He really been chilling lately. He might start turning back up [again.]	988.8345
733	ATL_se0_ag1_f_01	988.4871	[Exactly.]	989.2687
734	ATL_se0_ag1_f_01	989.6285	But he been chilling in a good way though. Like	992.0724
735	ATL_int_01	992.6511	[Yeah.]	993.0407
736	ATL_se0_ag1_f_01	992.6697	[He] been all over the place. You can understand him	995.7215
737	ATL_se0_ag1_f_01	997.2970	[<clears throat>]	997.8243
738	ATL_int_01	997.3032	[/You know like/ Thug starting to get on that too.	999.4699
739	ATL_se0_ag1_f_01	999.7490	Psh, [is] he?	1000.9834
740	ATL_int_01	1000.2762	[I-]	1000.5368
741	ATL_int_01	1000.5368	(pause 0.27)	1000.8097
742	ATL_int_01	1000.8097	[I] thought he was not gonna stop dropping mix tapes /when I was with him/.	1004.1999
743	ATL_int_01	1004.9077	He [chilling right now.]	1006.1460
744	ATL_se0_ag1_f_01	1005.1411	[Exactly.]	1006.1398
745	ATL_se0_ag1_f_01	1009.1916	[I for-]	1009.5638
746	ATL_int_01	1009.2102	[Ah never mind.] His last album. He was in a dress.	1011.7428
747	ATL_int_01	1012.1646	Went all the way out.	1013.0454
748	ATL_se0_ag1_f_01	1013.9758	Oh, okay.	1014.5093
749	ATL_int_01	1015.8119	Was that a dress?	1016.6741
750	ATL_int_01	1016.6741	(pause 0.77)	1017.4451
751	ATL_int_01	1017.4451	That was definitely a dress [right?]	1019.0330
752	ATL_se0_ag1_f_01	1018.6608	[Yeah] talking about that cheetah?	1020.0875
753	ATL_int_01	1020.3604	[No, not the cheetah one, but um.]	1022.8357
754	ATL_se0_ag1_f_01	1020.3852	[<laugh>]	1022.6865
755	ATL_int_01	1022.9984	The album cover one with like the wedding type dress.	1026.1123
756	ATL_se0_ag1_f_01	1026.1619	<ts>	1026.2550
757	ATL_se0_ag1_f_01	1026.2550	(pause 0.08)	1026.3356
758	ATL_se0_ag1_f_01	1026.3356	Yes, talking about- Yeah I know what you talking about.	1028.3825
759	ATL_int_01	1035.7180	Hey man, that's good publicity right there.	1037.7401
760	ATL_int_01	1037.7401	(pause 0.55)	1038.2922
761	ATL_int_01	1038.2922	Really turnt.	1039.0179
762	ATL_se0_ag1_f_01	1042.4196	What this five thirty, man.	1044.0813
763	ATL_int_01	1044.6209	Would you trip- Ay, would you trip if, um,	1047.0047
764	ATL_int_01	1047.0047	(pause 1.82)	1048.8283
765	ATL_int_01	1048.8283	JJ wanted to, um, where one of them dresses like that?	1051.4521
766	ATL_se0_ag1_f_01	1052.6573	Yeah I'd trip.	1053.6684
767	ATL_int_01	1053.7924	[<laugh>]	1056.2821
768	ATL_se0_ag1_f_01	1054.9523	[I did not have no little girl.]	1056.9683
769	ATL_int_01	1057.0507	<cough>	1057.5187
770	ATL_int_01	1057.5187	(pause 1.55)	1059.0729
771	ATL_int_01	1059.0729	I mean I just-	1060.0405
772	ATL_int_01	1060.0405	(pause 0.45)	1060.4871
773	ATL_int_01	1060.4871	parenting right there.	1061.7773
774	ATL_int_01	1061.7773	(pause 0.72)	1062.4969
775	ATL_int_01	1062.4969	/unintelligible/.	1063.1730
776	ATL_se0_ag1_f_01	1066.2328	It's not- I'm not gonna say it ain't good parenting,	1068.7946
777	ATL_se0_ag1_f_01	1068.7946	(pause 0.66)	1069.4521
778	ATL_se0_ag1_f_01	1069.4521	cause you can't say,	1070.9046
779	ATL_se0_ag1_f_01	1070.9046	(pause 2.05)	1072.9586
780	ATL_se0_ag1_f_01	1072.9586	hm-	1073.6099
781	ATL_int_01	1074.0254	I will personally say, it was like a unwritten rule. you gotta at least let 'em just grow up first,	1079.7525
782	ATL_int_01	1079.7525	(pause 0.69)	1080.4472
783	ATL_int_01	1080.4472	before they make that type of decision [on like /??/.]	1083.0295
784	ATL_se0_ag1_f_01	1082.4340	[Right, like]	1083.6187
785	ATL_se0_ag1_f_01	1084.8841	And then I be seeing these videos. These mama's be letting they little boys dance and stuff. Like this lady had her son dancing in a dress.	1091.8518
786	ATL_se0_ag1_f_01	1091.8518	(pause 0.65)	1092.4969
787	ATL_se0_ag1_f_01	1092.4969	And the little boy just doing it. Like,	1094.6431
788	ATL_se0_ag1_f_01	1094.6431	(pause 0.73)	1095.3706
789	ATL_se0_ag1_f_01	1095.3706	I will beat the shit [out of JJ like-]	1098.3852
790	ATL_int_01	1097.0640	[<laugh>] I mean I get how it was funny and shit [like that-]	1101.1783
791	ATL_se0_ag1_f_01	1100.5394	[No, that is] not funny.	1102.2390
792	ATL_se0_ag1_f_01	1102.6608	I don't find [that funny at all.]	1104.5341
793	ATL_int_01	1103.9820	[I mean] if it's not funny, then it just like, okay they doing they thing. They turnt, but- <cough>	1108.7415
794	ATL_int_01	1109.5850	little crazy. <cough>	1111.1514
795	ATL_int_01	1111.1514	(pause 0.14)	1111.2959
796	ATL_int_01	1111.2959	Alright bro.	1111.9971
797	ATL_int_01	1111.9971	(pause 4.14)	1116.1363
798	ATL_int_01	1116.1363	It going to be an interesting time /to wonder/.	1118.1039
799	ATL_se0_ag1_f_01	1122.6209	Very.	1123.2660
800	ATL_int_01	1123.2846	Cause I don't think my mama would let that shit going down either.	1126.1274
801	ATL_int_01	1126.1274	(pause 0.68)	1126.8097
802	ATL_int_01	1126.8097	I would just-	1127.6285
803	ATL_int_01	1127.6285	(pause 0.43)	1128.0565
804	ATL_int_01	1128.0565	I just wanted my /thing personally/.	1129.6444
