Line	Spkr	StTime	Content	EnTime
411	ATL_int_01	565.8984	(pause 1.32)	567.2188
412	ATL_int_01	567.2188	what about your aunts and uncles?	569.8621
413	ATL_se0_ag1_f_03	571.7930	Um,	572.4815
414	ATL_se0_ag1_f_03	572.4815	(pause 0.88)	573.3623
415	ATL_se0_ag1_f_03	573.3623	I'm more close with my mom's	575.2521
416	ATL_int_01	575.3658	[Mm-hm.]	575.7318
417	ATL_se0_ag1_f_03	575.4866	[side.]	576.1784
418	ATL_int_01	576.6517	Mm-hm.	577.0362
419	ATL_se0_ag1_f_03	577.1045	My dad's side- I mean, I have some that live in New York, and then some that live in Saint Vincent.	581.0557
420	ATL_se0_ag1_f_03	581.0557	(pause 0.47)	581.5227
421	ATL_se0_ag1_f_03	581.5227	But I only went there one time, and I don't really-	583.8798
422	ATL_se0_ag1_f_03	583.8798	(pause 0.22)	584.1031
423	ATL_se0_ag1_f_03	584.1031	I mean I talk to them every now and again, but I don't see 'em.	586.3982
424	ATL_se0_ag1_f_03	586.3982	(pause 0.69)	587.0929
425	ATL_se0_ag1_f_03	587.0929	So I'm more close with my mom's side of	588.9990
426	ATL_se0_ag1_f_03	588.9990	(pause 0.58)	589.5759
427	ATL_se0_ag1_f_03	589.5759	family.	589.9915
428	ATL_int_01	590.7544	Okay.	591.2197
429	ATL_se0_ag1_f_03	591.3681	Mm-hm.	591.8023
430	ATL_int_01	592.2245	What kind of, um,	593.3829
431	ATL_int_01	593.3829	(pause 0.13)	593.5080
432	ATL_int_01	593.5080	traditions can you remember growing up	595.6411
433	ATL_int_01	595.6411	(pause 0.29)	595.9265
434	ATL_int_01	595.9265	with your family?	596.8321
435	ATL_se0_ag1_f_03	597.2743	Uh, I can remember,	598.4094
436	ATL_se0_ag1_f_03	598.4094	(pause 1.33)	599.7368
437	ATL_se0_ag1_f_03	599.7368	I had a lot of birthday parties. And we had a lot of, um,	603.2849
438	ATL_se0_ag1_f_03	603.2849	(pause 0.18)	603.4645
439	ATL_se0_ag1_f_03	603.4645	parties too, like in the summer time, we used to have like a big barbecue.	606.7851
440	ATL_se0_ag1_f_03	606.7851	(pause 0.37)	607.1573
441	ATL_se0_ag1_f_03	607.1573	And that's my favorite time like,	608.6130
442	ATL_se0_ag1_f_03	608.6130	(pause 0.20)	608.8123
443	ATL_se0_ag1_f_03	608.8123	it was so much fun, like,	610.2153
444	ATL_se0_ag1_f_03	610.2153	(pause 0.32)	610.5397
445	ATL_se0_ag1_f_03	610.5397	I don't know, everybody you see for-	612.0222
446	ATL_se0_ag1_f_03	612.0222	(pause 0.20)	612.2269
447	ATL_se0_ag1_f_03	612.2269	that you didn't see for a while come around. And it would just be like- you know, old times. It would be fun.	616.6513
448	ATL_int_01	617.1476	Oh, cool, [cool], cool.	618.6301
449	ATL_se0_ag1_f_03	617.9043	[Mm.]	618.2579
450	ATL_int_01	619.3868	Uh, when you get the opportunity, do you plan on keeping those traditions alive?	624.0594
451	ATL_se0_ag1_f_03	624.4192	Of course.	625.2690
452	ATL_se0_ag1_f_03	625.2690	(pause 0.43)	625.7032
453	ATL_se0_ag1_f_03	625.7032	I- <laugh>	626.7573
454	ATL_se0_ag1_f_03	626.7573	(pause 0.12)	626.8741
455	ATL_se0_ag1_f_03	626.8741	I like-	627.3926
456	ATL_se0_ag1_f_03	627.3926	(pause 0.52)	627.9132
457	ATL_se0_ag1_f_03	627.9132	I like to go out and I like to have fun and I like, um, my culture so	631.9078
458	ATL_se0_ag1_f_03	631.9078	(pause 1.23)	633.1422
459	ATL_se0_ag1_f_03	633.1422	of course I'm gonna keep that	634.3642
460	ATL_se0_ag1_f_03	634.3642	(pause 0.47)	634.8312
461	ATL_se0_ag1_f_03	634.8312	in my family. I want my kids to know about	637.5047
462	ATL_se0_ag1_f_03	637.5047	(pause 0.30)	637.8024
463	ATL_se0_ag1_f_03	637.8024	their culture a lot.	638.7204
464	ATL_se0_ag1_f_03	638.7204	(pause 0.61)	639.3283
465	ATL_se0_ag1_f_03	639.3283	And our culture a lot.	640.2855
466	ATL_int_01	640.5335	And when you say about your culture-	642.6177
467	ATL_se0_ag1_f_03	642.9154	Mm.	643.1325
468	ATL_int_01	643.1077	you mean specifically	644.5902
469	ATL_int_01	647.1848	New York culture, [or-]	648.7355
470	ATL_se0_ag1_f_03	648.4254	[No like] Caribbean like,	649.6970
471	ATL_int_01	649.8706	[Caribbean culture.]	651.0262
472	ATL_se0_ag1_f_03	650.2381	[I'm from New York], but I consider myself like,	652.3456
473	ATL_se0_ag1_f_03	652.5769	where my mom is from. And like,	654.0904
474	ATL_se0_ag1_f_03	654.0904	(pause 0.83)	654.9216
475	ATL_se0_ag1_f_03	654.9216	because, I love that type of music. I love the whole	658.7630
476	ATL_se0_ag1_f_03	658.7630	(pause 0.65)	659.4143
477	ATL_se0_ag1_f_03	659.4143	carnival experience. [The] whole- you know, everything about it, it's	662.8631
478	ATL_int_01	660.8720	[Mm-hm.]	661.1945
479	ATL_se0_ag1_f_03	663.1608	it's beautiful, so.	664.0913
480	ATL_int_01	665.1352	So how many carnival type events have you been to in your lifetime?	669.3159
481	ATL_se0_ag1_f_03	670.0559	Um,	670.8436
482	ATL_se0_ag1_f_03	670.8436	(pause 1.01)	671.8500
483	ATL_se0_ag1_f_03	671.8500	all of them. I mean I [been playin- <laugh>]	673.5124
484	ATL_int_01	672.6936	[<laugh>]	673.5186
485	ATL_se0_ag1_f_03	673.8721	I've been playing, um,	675.4911
486	ATL_se0_ag1_f_03	675.4911	(pause 0.47)	675.9625
487	ATL_se0_ag1_f_03	675.9625	it's called mass. It's like when you get like your costume and you dress up. And you in a parade.	680.1326
488	ATL_se0_ag1_f_03	680.1326	(pause 0.56)	680.6909
489	ATL_se0_ag1_f_03	680.6909	Since I was little, I was playing, so.	683.0294
490	ATL_se0_ag1_f_03	683.0294	(pause 0.64)	683.6701
491	ATL_se0_ag1_f_03	683.6701	I think all of them.	684.3834
492	ATL_int_01	685.1216	[What.]	685.7171
493	ATL_se0_ag1_f_03	685.6674	[Even] if I don't get a costume, I'm still on the parkway, I'm still going to the	689.0666
494	ATL_se0_ag1_f_03	689.8066	carnival.	690.3586
495	ATL_int_01	690.9417	[So-]	691.4875
496	Misc	691.3883	[Except] Monday.	692.0582
497	ATL_se0_ag1_f_03	692.5172	[<laugh>]	693.4290
498	ATL_int_01	693.0569	[They do the] carnivals- they do those	695.0914
499	ATL_int_01	695.8934	in America and outside of America [right?]	698.7095
500	ATL_se0_ag1_f_03	698.3622	[Mm-hm.]	698.6971
501	ATL_int_01	699.0259	And you've done one	700.0990
502	ATL_int_01	700.0990	(pause 0.24)	700.3347
503	ATL_int_01	700.3347	outside of America?	701.5442
504	ATL_se0_ag1_f_03	701.6329	Yeah. When I went to Saint Vincent for the first time I played.	703.9962
505	ATL_int_01	704.5048	Wow.	704.8212
506	ATL_se0_ag1_f_03	704.9142	Mm-hm.	705.1809
507	ATL_int_01	705.3050	Okay.	705.8757
508	ATL_int_01	705.8757	(pause 0.45)	706.3223
509	ATL_int_01	706.3223	Very,	706.9425
510	ATL_int_01	706.9425	(pause 0.81)	707.7569
511	ATL_int_01	707.7569	very impressive.	709.1960
512	ATL_se0_ag1_f_03	709.4689	Oh, and in Canada.	710.6041
513	ATL_int_01	710.8088	And in [Canada?]	711.6710
514	ATL_se0_ag1_f_03	711.3794	[Twice.]	712.2726
515	ATL_int_01	712.3285	Twice? [Dang], okay. You find out.	715.1278
516	ATL_se0_ag1_f_03	712.7689	[Mm-hm.]	713.1658
517	ATL_int_01	716.0024	I w-	716.3870
518	ATL_int_01	716.3870	(pause 0.50)	716.8832
519	ATL_int_01	716.8832	I think it's, um, a great thing. I love the festivities.	720.0901
520	ATL_int_01	720.0901	(pause 0.48)	720.5695
521	ATL_int_01	720.5695	From the outside looking in, I wanna participate one day.	723.6648
522	ATL_int_01	723.6648	(pause 0.63)	724.2912
523	ATL_int_01	724.2912	Um,	724.9177
524	ATL_int_01	724.9177	(pause 1.32)	726.2346
525	ATL_int_01	726.2346	tell me something about the costumes and stuff like that. Cause they look extravagant. Are they	731.1356
526	ATL_int_01	731.1356	(pause 0.19)	731.3279
527	ATL_int_01	731.3279	expensive? Or-	732.7618
528	ATL_int_01	732.7618	(pause 0.19)	732.9541
529	ATL_int_01	732.9541	[not too expensive?]	733.9900
530	ATL_se0_ag1_f_03	732.9665	[They're very expensive.]	734.3684
531	ATL_int_01	734.7445	[Mm.]	735.0347
532	ATL_se0_ag1_f_03	734.7964	[Um,]	735.5965
533	ATL_se0_ag1_f_03	736.5270	for a front line costume, you're paying almost five hundred [dollars.]	739.9390
534	ATL_int_01	739.8845	[Ss,]	740.1140
535	ATL_int_01	740.2629	Ow.	741.0072
536	ATL_se0_ag1_f_03	741.0197	Um,	741.6527
537	ATL_se0_ag1_f_03	741.6527	(pause 0.07)	741.7248
538	ATL_se0_ag1_f_03	741.7248	for a mid line, three. Back line,	744.4703
539	ATL_se0_ag1_f_03	744.4703	(pause 0.45)	744.9231
540	ATL_se0_ag1_f_03	744.9231	the least is like two fifty.	746.5606
541	ATL_int_01	746.7405	[Mm-hm.]	747.2926
542	Misc	746.7591	[/Seen them/]	747.3050
543	Misc	748.3595	over a thousand, if you're playing a /unintelligible/	750.8152
544	Misc	750.8152	(pause 0.23)	751.0453
545	Misc	751.0453	person,	751.3945
546	Misc	751.3945	(pause 0.77)	752.1637
547	Misc	752.1637	like the queen, king, /??/.	753.6710
548	ATL_se0_ag1_f_03	753.7020	Oh like, e-	754.4091
549	ATL_se0_ag1_f_03	754.4091	(pause 0.33)	754.7441
550	ATL_se0_ag1_f_03	754.7441	Yeah. And if you're playing like, um,	756.4130
551	ATL_se0_ag1_f_03	756.4130	(pause 0.31)	756.7246
552	ATL_se0_ag1_f_03	756.7246	like a queen, like a king or- of the band it's like almost a thousand.	760.5145
553	ATL_se0_ag1_f_03	760.5145	(pause 0.37)	760.8805
554	ATL_se0_ag1_f_03	760.8805	So, mm-hm.	761.8606
555	ATL_int_01	762.0547	Hold on. So you said queen, but then you said king.	765.1313
556	ATL_se0_ag1_f_03	765.5655	Mm-hm.	765.8012
557	ATL_int_01	765.8136	Guys dress up to?	767.1658
558	Misc	767.1969	[Mm-hm.]	767.7799
559	ATL_se0_ag1_f_03	767.2031	[Yeah.]	767.4636
560	ATL_int_01	768.7742	Out of all the millions of pictures I've seen of people at carnival, I've yet to see a guy	773.8854
561	ATL_int_01	773.8854	(pause 0.37)	774.2532
562	ATL_int_01	774.2532	in some type of costume,	775.7233
563	ATL_int_01	775.7233	(pause 0.46)	776.1823
564	ATL_int_01	776.1823	personally.	776.6599
565	ATL_se0_ag1_f_03	777.1065	I mean, they don't have the extravagant feathers and stuff like that, [like-]	780.2513
566	Misc	779.9368	[/They do/.]	780.3223
567	ATL_se0_ag1_f_03	780.8983	[If- if it's a-]	782.0148
568	ATL_int_01	780.9169	[<laugh>]	782.3994
569	ATL_se0_ag1_f_03	782.5172	if [it's the king.]	783.8446
570	ATL_int_01	782.8708	[They do?]	783.6337
571	Misc	783.9625	Mm-hm, [that what they do.]	785.0418
572	ATL_int_01	784.4959	[Yeah.]	785.0294
573	ATL_se0_ag1_f_03	785.0914	Yeah if it's a k- [if it's a] [king, then you have like],	787.5558
574	ATL_int_01	785.9033	[Oh],	786.1950
575	ATL_int_01	786.1950	(pause 0.11)	786.3090
576	ATL_int_01	786.3090	[king. You got a lot] going on.	788.1823
577	ATL_se0_ag1_f_03	788.2381	uh, you have basically like a train on you. That	790.1198
578	ATL_se0_ag1_f_03	790.1198	(pause 0.12)	790.2365
579	ATL_se0_ag1_f_03	790.2365	the costume almost has like, wheels.	792.1907
580	ATL_int_01	792.2842	What?	793.1650
581	ATL_se0_ag1_f_03	793.1861	So it be easy for you to maneuver in it, but if you're playing like a regular you know like, regular costume,	798.7556
582	ATL_se0_ag1_f_03	798.7556	(pause 0.37)	799.1216
583	ATL_se0_ag1_f_03	799.1216	you're not gonna really know, like-	800.6351
584	ATL_se0_ag1_f_03	800.6351	(pause 0.57)	801.2057
585	ATL_se0_ag1_f_03	801.2057	You- you might see a guy,	802.4091
586	ATL_se0_ag1_f_03	802.4091	(pause 0.40)	802.8061
587	ATL_se0_ag1_f_03	802.8061	but you're not gonna notice what he has on because it's only	805.8783
588	ATL_se0_ag1_f_03	805.8783	(pause 0.35)	806.2257
589	ATL_se0_ag1_f_03	806.2257	almost- The guys are just	807.6772
590	ATL_se0_ag1_f_03	807.6772	(pause 0.11)	807.7888
591	ATL_se0_ag1_f_03	807.7888	shirtless with shorts and like	809.6745
592	ATL_int_01	809.9306	Mm-hm.	810.2780
593	ATL_se0_ag1_f_03	810.3276	um, some kind of jewelry around the neck, or something like that and a headband. It's nothing to extravagant when you're just playing with the band, like.	816.5385
594	ATL_se0_ag1_f_03	816.5385	(pause 0.44)	816.9789
595	ATL_se0_ag1_f_03	816.9789	But when it's like, the king, or queen, it's- you'll notice. They'll stand out because it's huge.	821.3774
596	ATL_int_01	822.1291	Okay, okay. Nah, I definitely, definitely dig that.	825.2119
597	ATL_int_01	825.2119	(pause 0.76)	825.9687
598	ATL_int_01	825.9687	Um,	826.6200
599	ATL_int_01	826.6200	(pause 1.52)	828.1415
600	ATL_int_01	828.1415	let's see,	828.8362
601	ATL_int_01	828.8362	(pause 2.02)	830.8584
602	ATL_int_01	830.8584	even on-	831.5035
603	ATL_int_01	831.5035	(pause 0.30)	831.8074
604	ATL_int_01	831.8074	just randomly, what's your thoughts um,	834.6129
605	ATL_int_01	834.6129	(pause 1.14)	835.7481
606	ATL_int_01	835.7481	on the whole	836.8832
607	ATL_int_01	836.8832	(pause 0.69)	837.5779
608	ATL_int_01	837.5779	R Kelly situation if you heard of it.	839.9350
609	ATL_int_01	839.9350	(pause 0.44)	840.3772
610	ATL_int_01	840.3772	Anything-	841.0161
611	ATL_int_01	841.0161	(pause 0.25)	841.2704
612	ATL_int_01	841.2704	have you heard of anything in the news lately with R Kelly?	843.7620
613	ATL_se0_ag1_f_03	843.7082	Not lately.	844.7130
614	ATL_int_01	844.8805	Okay well-	845.6745
615	ATL_se0_ag1_f_03	845.6807	Like maybe,	846.4130
616	ATL_se0_ag1_f_03	846.4130	(pause 0.50)	846.9169
617	ATL_se0_ag1_f_03	846.9169	couple weeks ago.	847.9093
618	ATL_int_01	848.2877	Yeah, yeah. That's what I'm kind of referring to. Apparently he's like, you know	851.5628
619	ATL_int_01	851.5628	(pause 0.85)	852.4145
620	ATL_int_01	852.4145	got chicks in some type of dungeon situation and I'm not sure how true that is, but	858.0868
621	ATL_int_01	858.0868	(pause 0.92)	859.0037
622	ATL_int_01	859.0037	just based off of that, what's your thoughts?	861.1933
623	ATL_se0_ag1_f_03	862.0307	I mean, I really don't know.	863.4078
624	ATL_se0_ag1_f_03	863.4078	(pause 0.26)	863.6701
625	ATL_se0_ag1_f_03	863.6701	I can't speak on something I don't know because	865.9155
626	ATL_se0_ag1_f_03	865.9155	(pause 0.89)	866.8088
627	ATL_se0_ag1_f_03	866.8088	we weren't there when	867.9253
628	ATL_se0_ag1_f_03	867.9253	(pause 0.94)	868.8681
629	ATL_se0_ag1_f_03	868.8681	you know, he approached these females, or whatever the case may be. So I really don't know. And	873.3794
630	ATL_se0_ag1_f_03	873.3794	(pause 1.29)	874.6696
631	ATL_se0_ag1_f_03	874.6696	I can't speak on it, cause I don't know	875.9660
632	ATL_int_01	876.2904	Does the accusation, affect the way you listen to his music? Do you [still-]	880.5952
633	ATL_se0_ag1_f_03	880.5207	[I] still listen to his music.	881.7756
634	ATL_int_01	881.9803	You still love his music?	883.1588
635	ATL_se0_ag1_f_03	883.1588	[Mm-hm.]	883.5186
636	ATL_int_01	883.3945	[It] still sound [good to you?]	884.6561
637	ATL_se0_ag1_f_03	884.0768	[I'm]	884.3373
638	ATL_se0_ag1_f_03	884.3373	(pause 0.19)	884.5234
639	ATL_se0_ag1_f_03	884.5234	[bumping] Usher all the way. [<laugh>]	886.6696
640	ATL_int_01	886.0928	[<laugh>]	886.9860
641	ATL_se0_ag1_f_03	887.0418	To where I need to go.	888.3196
642	ATL_int_01	888.7432	Okay. Why you- why you say Usher, in particular?	891.3980
643	ATL_se0_ag1_f_03	891.3918	Because I know he got a- a situation too going on right now.	894.2451
644	ATL_int_01	894.4579	[Okay.]	894.9727
645	ATL_se0_ag1_f_03	894.4641	[But]	894.9417
646	ATL_se0_ag1_f_03	895.3511	that doesn't affect how I listen to his music. If he make good music, he make good music.	898.4525
647	ATL_se0_ag1_f_03	898.4525	(pause 0.55)	899.0046
648	ATL_se0_ag1_f_03	899.0046	His actions don't have nothing to do with me listening to what	901.4689
649	ATL_se0_ag1_f_03	901.4689	(pause 0.38)	901.8445
650	ATL_se0_ag1_f_03	901.8445	he was singing about,	902.7219
651	ATL_se0_ag1_f_03	902.7219	(pause 0.11)	902.8336
652	ATL_se0_ag1_f_03	902.8336	so.	903.2802
653	ATL_int_01	903.4352	Okay.	903.9749
654	ATL_int_01	903.9749	(pause 0.37)	904.3471
655	ATL_int_01	904.3471	Very very interesting. Very very,	907.1154
656	ATL_int_01	907.1154	(pause 0.87)	907.9900
657	ATL_int_01	907.9900	interesting.	908.7405
658	ATL_int_01	908.7405	(pause 0.69)	909.4352
659	ATL_int_01	909.4352	I've been asking some of everybody this question,	911.8792
660	ATL_int_01	911.8792	(pause 0.41)	912.2842
661	ATL_int_01	912.2842	did you see the eclipse?	913.7419
662	ATL_se0_ag1_f_03	914.9328	No, I was sleep.	916.2168
663	ATL_int_01	916.4339	You were aslee- [you slept]	918.0591
664	ATL_se0_ag1_f_03	917.1907	[<laugh>]	918.0280
665	ATL_int_01	918.6040	[through the most most monumental-]	920.2133
666	ATL_se0_ag1_f_03	918.8735	[I was-] (laughing)	920.2009
667	ATL_se0_ag1_f_03	920.4862	[I was sleep.]	921.5469
668	ATL_int_01	920.4862	[natural]	921.5655
669	ATL_int_01	921.8136	[thing that happened in the past-]	923.3842
670	ATL_se0_ag1_f_03	922.0990	[I mean it got dark outside, thought] it was about to rain, but-	924.7494
671	ATL_int_01	924.8611	<laugh>	926.3870
672	ATL_se0_ag1_f_03	926.5172	but-	927.0072
673	Misc	926.9886	[/??/.]	927.4813
674	ATL_se0_ag1_f_03	927.5283	[huh?]	927.8508
675	ATL_se0_ag1_f_03	927.8508	(pause 0.30)	928.1486
676	ATL_se0_ag1_f_03	928.1486	Yeah it got dark.	929.0418
677	ATL_se0_ag1_f_03	929.0418	(pause 0.12)	929.1658
678	ATL_se0_ag1_f_03	929.1658	And I just thought it was about to rain. I didn't-	931.1960
679	ATL_se0_ag1_f_03	931.1960	(pause 0.25)	931.4441
680	ATL_se0_ag1_f_03	931.4441	I didn't remember-	932.3870
681	ATL_int_01	932.6103	Mm-hm.	933.0259
682	ATL_se0_ag1_f_03	933.0569	So.	933.6213
683	ATL_se0_ag1_f_03	933.6213	(pause 1.07)	934.6944
684	ATL_se0_ag1_f_03	934.6944	I was sleep.	935.3891
685	ATL_int_01	936.4269	Mm.	936.8176
686	ATL_int_01	936.8176	(pause 0.99)	937.8101
687	ATL_int_01	937.8101	So I know you're into the, um,	939.6523
688	ATL_int_01	939.6523	(pause 1.35)	940.9984
689	ATL_int_01	940.9984	what- what- what genre is that music	943.2438
690	ATL_int_01	943.2438	(pause 0.15)	943.3949
691	ATL_int_01	943.3949	that they play in	944.3373
692	ATL_int_01	944.3373	(pause 0.60)	944.9390
693	ATL_int_01	944.9390	Carnival?	945.4787
694	ATL_se0_ag1_f_03	946.2664	It's, um, soca or calypso.	948.3816
695	ATL_int_01	948.4889	Soca, [calypso]	949.9714
696	ATL_se0_ag1_f_03	949.2704	[or reggae.]	949.9776
697	ATL_int_01	950.1637	or reggae.	950.9080
698	ATL_se0_ag1_f_03	951.3298	[Mm.]	951.5841
699	ATL_int_01	951.3298	[Okay.]	952.0493
700	ATL_int_01	952.4959	What other type of genres of music	954.6005
701	ATL_int_01	954.6005	(pause 0.26)	954.8611
702	ATL_int_01	954.8611	do you enjoy listening to?	956.1947
703	ATL_se0_ag1_f_03	956.4862	I like R and B.	957.4352
704	ATL_int_01	957.5779	Why [R and B?]	958.4773
705	ATL_se0_ag1_f_03	958.1982	[And I like] hip hop.	959.0728
706	ATL_int_01	959.5566	Mm-hm.	959.9846
707	ATL_se0_ag1_f_03	960.4827	And I like pop.	961.1588
708	ATL_int_01	961.8411	Okay, so	962.6723
709	ATL_se0_ag1_f_03	963.0197	Mm-hm.	963.2802
710	ATL_int_01	963.2740	pretty diverse in stuff like that.	965.1100
711	ATL_int_01	965.4344	Any, um,	966.2826
712	ATL_int_01	966.2826	(pause 0.14)	966.4269
713	ATL_int_01	966.4269	particular acts?	967.8721
714	ATL_int_01	967.8721	(pause 0.62)	968.4923
715	ATL_int_01	968.4923	Care to name?	969.1884
716	ATL_se0_ag1_f_03	970.1114	Um, I like SZA. I like Sevyn Streeter,	973.0671
717	ATL_se0_ag1_f_03	973.0671	(pause 0.35)	973.4151
718	ATL_se0_ag1_f_03	973.4151	I like Chris Brown, I like Trey Songz.	975.6821
719	ATL_se0_ag1_f_03	975.6821	(pause 0.48)	976.1610
720	ATL_se0_ag1_f_03	976.1610	I like Kodak Black. I like Cardi B.	979.5248
721	ATL_se0_ag1_f_03	979.5248	(pause 0.78)	980.3063
722	ATL_se0_ag1_f_03	980.3063	Uh, who else? I like YT.	983.1534
723	ATL_se0_ag1_f_03	983.1534	(pause 0.53)	983.6869
724	ATL_se0_ag1_f_03	983.6869	Uh- (laughing)	985.9379
725	ATL_se0_ag1_f_03	985.9379	(pause 0.16)	986.1005
726	ATL_se0_ag1_f_03	986.1005	who else?	986.8881
727	ATL_se0_ag1_f_03	986.8881	(pause 0.16)	987.0530
728	ATL_se0_ag1_f_03	987.0530	Um,	988.2974
729	Misc	989.5332	Wale.	990.1787
730	ATL_se0_ag1_f_03	990.3756	Wale he sucks /???/. (whispered)	991.9647
731	ATL_se0_ag1_f_03	991.9647	(pause 0.25)	992.2195
732	ATL_se0_ag1_f_03	992.2195	[Kanye.]	993.2802
733	ATL_int_01	992.6197	[/?/ Wale] okay, turn up. Kanye.	995.4078
734	ATL_se0_ag1_f_03	995.9678	Uh, who else? I listen to so much	1000.2664
735	ATL_se0_ag1_f_03	1000.2664	(pause 1.11)	1001.3767
736	ATL_se0_ag1_f_03	1001.3767	music. I like, um,	1003.0658
737	ATL_se0_ag1_f_03	1003.0658	(pause 1.04)	1004.1093
738	ATL_se0_ag1_f_03	1004.1093	<ts>	1004.1713
739	ATL_se0_ag1_f_03	1004.1713	(pause 0.25)	1004.4194
740	ATL_se0_ag1_f_03	1004.4194	what's the boy name?	1005.6674
741	ATL_se0_ag1_f_03	1005.6674	(pause 0.45)	1006.1208
742	ATL_se0_ag1_f_03	1006.1208	He's it right now. I forgot his name though.	1008.4779
743	ATL_se0_ag1_f_03	1008.4779	(pause 1.01)	1009.4890
744	ATL_se0_ag1_f_03	1009.4890	Um, Moneybagg Yo.	1011.4739
745	ATL_int_01	1012.1686	I like him too.	1013.0928
746	ATL_int_01	1013.0928	(pause 0.24)	1013.3304
747	ATL_int_01	1013.3304	He's [cool.]	1013.8824
748	ATL_se0_ag1_f_03	1013.5475	[Um], who else?	1015.6048
749	ATL_se0_ag1_f_03	1016.7792	I like everybody.	1017.8461
750	ATL_se0_ag1_f_03	1017.8461	(pause 0.19)	1018.0383
751	ATL_se0_ag1_f_03	1018.0383	I mean [I think if somebody-]	1019.1300
752	Misc	1018.4930	[/Your Af-/]	1019.0304
753	ATL_se0_ag1_f_03	1019.3428	[huh?]	1019.7956
754	Misc	1019.3899	[Your] African god.	1020.6125
755	ATL_se0_ag1_f_03	1021.5634	I love Davito. I like African music too. I forgot to say that.	1024.4182
756	ATL_se0_ag1_f_03	1024.4182	(pause 0.09)	1024.5098
757	ATL_se0_ag1_f_03	1024.5098	I love African music.	1025.7832
758	ATL_int_01	1025.8700	So African music is a totally different vibe than the soca reggae?	1030.4725
759	Misc	1030.9981	[Mm-hm.]	1031.3667
760	ATL_se0_ag1_f_03	1031.1996	[Yeah.]	1031.7584
761	ATL_int_01	1031.9071	Okay.	1032.3538
762	ATL_int_01	1032.3538	(pause 0.38)	1032.7384
763	ATL_int_01	1032.7384	I gotta check that out.	1033.7061
764	ATL_se0_ag1_f_03	1035.6041	Yeah. I like- I like a lot of, um,	1037.4544
765	ATL_se0_ag1_f_03	1037.4544	(pause 0.74)	1038.1988
766	ATL_se0_ag1_f_03	1038.1988	different types of music and a lot of different type of-	1039.8177
767	ATL_se0_ag1_f_03	1039.8177	(pause 0.23)	1040.0472
768	ATL_se0_ag1_f_03	1040.0472	types of artists.	1040.8624
769	ATL_se0_ag1_f_03	1040.8624	(pause 0.29)	1041.1555
770	ATL_se0_ag1_f_03	1041.1555	I feel like	1041.7592
771	ATL_se0_ag1_f_03	1041.7592	(pause 1.68)	1043.4358
772	ATL_se0_ag1_f_03	1043.4358	when some people look at my playlist, or hear like different things, when I'm driving around with them,	1047.8585
773	ATL_se0_ag1_f_03	1047.8585	(pause 0.40)	1048.2616
774	ATL_se0_ag1_f_03	1048.2616	they're like, oh you listen to this? Like they wouldn't think I would listen to it. Like, I like-	1051.5014
775	ATL_se0_ag1_f_03	1051.5014	(pause 0.27)	1051.7681
776	ATL_se0_ag1_f_03	1051.7681	I love music basically.	1052.9280
777	ATL_int_01	1053.3188	[Okay, okay.]	1054.2865
778	ATL_se0_ag1_f_03	1053.5946	[Mm-hm.]	1053.9335
779	ATL_int_01	1055.1815	um,	1055.9569
780	ATL_int_01	1055.9569	(pause 0.27)	1056.2298
781	ATL_int_01	1056.2298	what about	1056.9059
782	ATL_int_01	1056.9059	(pause 1.07)	1057.9790
783	ATL_int_01	1057.9790	you- you're indifferent to when it come to the music, what about the TV shows? What	1062.8253
784	ATL_int_01	1062.8253	(pause 0.42)	1063.2471
785	ATL_int_01	1063.2471	different type of shows do you watch, or movies,	1066.2058
786	ATL_int_01	1066.2058	(pause 0.21)	1066.4167
787	ATL_int_01	1066.4167	what not.	1066.9005
788	ATL_se0_ag1_f_03	1067.1443	Know what, I think,	1067.9908
789	ATL_se0_ag1_f_03	1067.9908	(pause 0.11)	1068.0984
790	ATL_se0_ag1_f_03	1068.0984	um,	1068.6268
791	ATL_se0_ag1_f_03	1068.6268	(pause 0.46)	1069.0858
792	ATL_se0_ag1_f_03	1069.0858	since I'm older now,	1070.2147
793	ATL_se0_ag1_f_03	1070.2147	(pause 0.94)	1071.1575
794	ATL_se0_ag1_f_03	1071.1575	I haven't really even been watching TV like that.	1073.4172
795	ATL_se0_ag1_f_03	1073.4172	(pause 0.29)	1073.7087
796	ATL_se0_ag1_f_03	1073.7087	Honestly. I can't tell.	1075.2471
797	ATL_se0_ag1_f_03	1075.2471	(pause 0.42)	1075.6626
798	ATL_se0_ag1_f_03	1075.6626	I could say	1076.3946
799	ATL_se0_ag1_f_03	1076.3946	(pause 0.81)	1077.2072
800	ATL_se0_ag1_f_03	1077.2072	when I come in the house, my TV's on the same channel	1079.4778
801	ATL_se0_ag1_f_03	1079.4778	(pause 0.71)	1080.1926
802	ATL_se0_ag1_f_03	1080.1926	for about three, four days. But when I do watch TV, I watch, um, Power.	1085.3720
803	ATL_se0_ag1_f_03	1085.3720	(pause 0.11)	1085.4792
804	ATL_se0_ag1_f_03	1085.4792	A lot of [stuff be on] record too, so.	1087.4517
805	Misc	1085.7273	[Mm-hm.]	1086.0933
806	ATL_int_01	1087.5076	Okay.	1087.9790
807	ATL_se0_ag1_f_03	1087.9542	I watch Power,	1089.1563
808	ATL_se0_ag1_f_03	1089.3326	Insecure.	1090.4866
